YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 08 14 01 313  7.2  8.3  1.19  5.26  4.65 999 1015.1  14.4  13.9  12.5 99.0
1999 08 14 02 310  8.5 10.0  1.48  6.25  5.10 999 1014.3  14.3  13.8  12.2 99.0
1999 08 14 03 318  9.3 11.2  1.68  6.25  5.20 999 1014.0  14.3  13.7  12.0 99.0
1999 08 14 04 317 10.8 12.4  2.21  7.14  5.56 999 1013.6  14.2  13.7  12.0 99.0
1999 08 14 05 315 12.0 13.9  2.38  7.14  5.67 999 1013.6  14.1  13.4  11.9 99.0
1999 08 14 06 999 11.2 13.1 99.00 99.00 99.00 999 1014.0  14.0  13.2  11.9 99.0
1999 08 14 07 310 12.2 14.2  2.13  6.25  5.27 999 1013.5  13.8  13.1  11.7 99.0
1999 08 14 08 317 10.9 13.1  1.97  7.69  5.38 999 1013.6  13.7  13.0  11.5 99.0
1999 08 14 09 328  8.9 10.4  2.05  7.69  5.41 999 1013.8  13.6  13.0  11.4 99.0
1999 08 14 10 316  9.4 11.1  1.85  7.14  5.22 999 1013.5  13.5  12.9  11.4 99.0
1999 08 14 11 311  8.5 10.6  1.84  7.14  5.22 999 1013.5  13.3  12.8  11.5 99.0
1999 08 14 12 302  9.9 11.8  1.78  7.14  5.15 999 1013.3  13.3  12.8  11.4 99.0
1999 08 14 13 303  9.1 11.0  1.50  6.67  5.09 999 1013.5  13.3  12.8  11.0 99.0
1999 08 14 14 314 10.8 12.5  1.70  7.14  5.12 999 1013.6  14.0  12.7  10.0 99.0
1999 08 14 15 312 10.7 12.5  1.65  6.67  5.07 999 1014.0  13.8  12.6   9.7 99.0
1999 08 14 16 300 10.2 12.0  1.67  6.25  4.99 999 1014.2  13.6  12.6  10.1 99.0
1999 08 14 17 999  9.9 12.1 99.00 99.00 99.00 999 1014.2  13.5  12.7  10.6 99.0
1999 08 14 18 303  9.3 11.1  1.55  6.25  4.83 999 1014.4  13.5  12.5  10.6 99.0
1999 08 14 19 303  9.3 10.9  1.65  6.67  4.98 999 1014.3  13.6  12.2  10.8 99.0
1999 08 14 20 300  8.0  9.4  1.55  6.25  4.92 999 1014.4  13.5  12.1  10.8 99.0
1999 08 14 21 300  8.0  9.7  1.45  5.88  4.91 999 1014.3  13.6  12.2  11.1 99.0
1999 08 14 22 296  7.8  9.0  1.40  6.25  4.78 999 1014.3  13.6  12.2  11.1 99.0
1999 08 14 23 293  6.9  8.3  1.52  5.88  5.15 999 1014.1  13.6  12.4  11.2 99.0
1999 08 15 00 292  7.1  8.0  1.47  5.88  5.13 999 1013.9  13.7  12.4  11.1 99.0
1999 08 15 01 292  7.5  8.7  1.42  6.25  5.16 999 1013.6  13.7  12.3  11.2 99.0
1999 08 15 02 295  6.8  7.9  1.51  6.67  5.32 999 1013.3  13.5  12.3  11.2 99.0
1999 08 15 03 291  6.5  7.8  1.51  5.88  5.34 999 1013.3  13.5  12.2  11.2 99.0
1999 08 15 04 296  7.2  8.3  1.73  6.67  5.54 999 1013.3  13.3  12.1  11.4 99.0
1999 08 15 05 300  6.5  8.2  1.62  6.67  5.34 999 1013.5  13.2  12.1  11.2 99.0
1999 08 15 06 302  5.5  6.5  1.77  7.14  5.61 999 1013.5  13.1  12.0  11.3 99.0
1999 08 15 07 297  3.9  5.2  1.68  7.14  5.61 999 1013.5  12.8  11.9  11.2 99.0
1999 08 15 08 283  3.7  4.6  1.70  6.67  5.75 999 1013.7  12.7  11.9  11.2 99.0
1999 08 15 09 291  3.4  4.0  1.74  7.14  5.80 999 1013.6  12.6  11.8  11.2 99.0
1999 08 15 10 300  4.2  5.0  1.62  7.14  5.97 999 1013.5  12.5  11.8  11.3 99.0
1999 08 15 11 298  4.3  5.4  1.69  7.14  6.15 999 1013.6  12.6  11.8  11.3 99.0
1999 08 15 12 306  4.0  5.5  1.56  6.67  5.91 999 1013.7  12.6  11.8  11.3 99.0
1999 08 15 13 316  3.2  4.4  1.84  7.69  6.48 999 1013.8  12.6  11.8  11.0 99.0
1999 08 15 14 312  2.9  3.7  1.76  7.69  6.33 999 1014.1  12.2  11.7  10.7 99.0
1999 08 15 15 117  1.3  1.9  1.67  7.69  5.99 999 1014.4  11.9  11.7  10.5 99.0
1999 08 15 16  90  1.5  2.8  1.64  8.33  6.41 999 1014.9  11.7  11.8  10.5 99.0
1999 08 15 17 101  2.0  2.8  1.44  7.69  6.01 999 1015.6  11.8  11.9  10.7 99.0
1999 08 15 18 274   .4  1.0  1.44  8.33  6.22 999 1016.0  12.2  12.1  10.9 99.0
1999 08 15 19 233  1.1  2.0  1.37  8.33  6.34 999 1016.3  12.2  12.3  10.9 99.0
1999 08 15 20 239  2.2  3.1  1.40  8.33  6.36 999 1016.0  12.0  12.3  10.6 99.0
1999 08 15 21 305  2.8  3.6  1.42  8.33  6.59 999 1016.1  12.2  12.9  10.9 99.0
1999 08 15 22 306  4.3  5.1  1.50  7.69  6.60 999 1016.1  12.3  12.8  11.0 99.0
1999 08 15 23 321  5.5  6.8  1.68  7.69  6.71 999 1015.8  12.1  12.6  11.1 99.0
1999 08 16 00 321  8.0  9.3  1.60  8.33  6.39 999 1015.4  12.1  12.4  11.2 99.0
1999 08 16 01 314  6.0  7.1  1.48  7.69  6.08 999 1015.3  12.8  12.5  11.8 99.0
1999 08 16 02 300  5.5  6.3  1.43  7.69  6.34 999 1015.1  13.1  12.8  11.7 99.0
1999 08 16 03 298  4.6  5.5  1.37  7.69  6.15 999 1015.4  13.0  12.8  11.7 99.0
1999 08 16 04 296  4.0  4.7  1.34  7.69  6.40 999 1015.5  12.8  12.9  11.7 99.0
1999 08 16 05 276  3.0  3.5  1.29  7.69  6.28 999 1016.3  12.8  12.9  11.7 99.0
1999 08 16 06 255  2.3  2.7  1.29  7.14  6.07 999 1016.3  12.7  12.9  11.7 99.0
1999 08 16 07 217  2.3  2.6  1.28  7.14  6.18 999 1016.3  12.5  12.8  11.5 99.0
1999 08 16 08 201  1.7  2.0  1.24  7.14  6.03 999 1016.6  12.5  12.9  11.5 99.0
1999 08 16 09 152  2.3  2.8  1.26  7.14  6.06 999 1016.7  12.6  12.9  11.6 99.0
1999 08 16 10 183  1.5  2.2  1.27  7.14  6.12 999 1016.7  12.7  12.8  11.8 99.0
1999 08 16 11 177  2.0  2.6  1.17  7.69  6.35 999 1017.1  12.9  12.9  11.9 99.0
1999 08 16 12 205  1.7  2.2  1.28  7.14  6.33 999 1017.0  13.0  12.9  12.0 99.0
1999 08 16 13 173  1.4  2.0  1.26  7.14  6.43 999 1017.1  13.1  12.9  12.3 99.0
1999 08 16 14 115  1.3  1.9  1.23  7.69  6.20 999 1017.6  13.0  12.9  12.1 99.0
1999 08 16 15 168  1.9  2.9  1.29  7.69  6.47 999 1017.8  13.1  12.9  12.2 99.0
1999 08 16 16 158  3.0  3.6  1.32  7.14  6.55 999 1018.6  13.2  12.9  12.1 99.0
1999 08 16 17 205  3.5  4.5  1.15  7.14  6.22 999 1018.9  12.7  12.9  11.7 99.0
1999 08 16 18 214  3.8  4.7  1.13  7.14  6.22 999 1019.3  12.6  13.0  11.6 99.0
1999 08 16 19 214  2.9  3.7  1.20  7.14  6.52 999 1019.5  12.7  13.2  11.6 99.0
1999 08 16 20 211  2.1  2.6  1.10  7.14  6.42 999 1019.4  13.0  13.4  11.8 99.0
1999 08 16 21 181  2.4  3.0  1.09  7.14  6.25 999 1019.5  13.3  13.6  12.1 99.0
1999 08 16 22 205  2.4  3.5  1.09  7.14  6.51 999 1019.2  13.6  13.6  12.3 99.0
1999 08 16 23 222  2.2  2.7  1.05  7.14  6.24 999 1019.0  13.5  13.8  12.2 99.0
1999 08 17 00 228  3.1  4.3  1.00  6.67  6.29 999 1018.6  13.3  13.8  12.0 99.0
1999 08 17 01 224  3.4  3.8  1.01  6.67  6.53 999 1018.4  12.5  13.5  11.6 99.0
1999 08 17 02 204  3.1  3.8  1.01 12.50  6.27 999 1018.3  12.2  13.4  11.4 99.0
1999 08 17 03 209  3.2  4.0   .96  6.25  6.03 999 1018.5  11.8  13.3  11.1 99.0
1999 08 17 04 191  3.1  3.8   .95  6.67  6.14 999 1018.8  11.1  13.2  10.5 99.0
1999 08 17 05 255   .8  2.2   .95  6.25  6.23 999 1019.3  10.7  13.3  10.0 99.0
1999 08 17 06 205  1.1  1.9   .99  6.67  6.30 999 1019.3  10.5  13.2   9.8 99.0
1999 08 17 07 249  2.7  4.2   .92 12.50  6.50 999 1019.4  10.8  13.2  10.2 99.0
1999 08 17 08 339  3.0  4.0   .92  7.14  6.50 999 1019.2  11.0  13.1  10.4 99.0
1999 08 17 09 347  1.5  2.0   .90  7.14  6.32 999 1019.3  11.5  13.1  10.9 99.0
1999 08 17 10 311  1.3  1.8   .95  7.14  6.79 999 1019.2  11.7  13.1  11.0 99.0
1999 08 17 11 281  1.0  1.4   .91  7.14  6.53 999 1019.0  11.6  13.1  11.0 99.0
1999 08 17 12 259   .3  1.1   .92  6.67  6.55 999 1019.0  11.8  13.1  11.1 99.0
1999 08 17 13 292  1.8  2.9   .93  7.14  6.53 999 1018.9  11.8  13.1  11.0 99.0
1999 08 17 14 248  1.3  3.0   .93 12.50  6.43 999 1019.2  11.6  13.1  10.7 99.0
1999 08 17 15 296  1.6  2.4   .86 16.67  6.26 999 1019.3  11.6  13.1  10.6 99.0
1999 08 17 16 340  1.4  2.7   .93 12.50  6.52 999 1019.5  11.6  13.1  10.6 99.0
1999 08 17 17 338  2.0  3.3   .97 16.67  6.80 999 1019.7  11.5  13.1  10.5 99.0
1999 08 17 18  14  1.4  2.1   .95 16.67  6.73 999 1020.0  11.8  13.3  10.5 99.0
1999 08 17 19 350   .8  1.1   .95 16.67  6.89 999 1020.2  12.1  13.4  10.8 99.0
1999 08 17 20 252  1.4  1.9   .98  8.33  6.71 999 1020.0  12.5  14.0  11.0 99.0
1999 08 17 21 237  2.9  3.5  1.03  7.69  6.56 999 1019.7  12.8  14.1  11.3 99.0
1999 08 17 22 233  3.3  4.0  1.01  6.67  6.53 999 1019.3  13.0  14.0  11.5 99.0
1999 08 17 23 250  3.2  3.7   .99 16.67  6.62 999 1018.4  13.4  14.4  11.9 99.0
1999 08 18 00 265  3.9  4.6  1.00  6.67  6.52 999 1018.1  13.6  14.3  12.4 99.0
1999 08 18 01 298  5.0  6.7  1.08  6.67  6.69 999 1017.4  13.6  14.2  12.0 99.0
1999 08 18 02 301  6.1  7.5   .99  6.67  6.39 999 1016.9  13.5  13.9  11.7 99.0
1999 08 18 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 08 18 04 301  6.2  7.6  1.04 16.67  5.92 999 1016.8  12.7  13.5  11.7 99.0
1999 08 18 05 313  4.6  5.4  1.00  6.25  5.57 999 1017.3  12.6  13.5  11.7 99.0
1999 08 18 06 308  3.0  4.0  1.01  5.88  5.57 999 1017.0  12.6  13.4  11.8 99.0
1999 08 18 07 289  4.2  5.2   .95  6.25  5.45 999 1017.0  13.0  13.3  12.1 99.0
1999 08 18 08 293  4.5  5.6   .91  6.25  5.49 999 1017.1  12.9  13.3  11.9 99.0
1999 08 18 09 284  3.4  4.0   .94 16.67  5.86 999 1016.6  12.8  13.3  11.9 99.0
1999 08 18 10 264  3.2  3.7   .88 16.67  5.68 999 1016.5  12.9  13.3  12.1 99.0
1999 08 18 11 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 08 18 12 276  3.9  4.6   .93  6.25  5.65 999 1016.6  13.1  13.4  12.0 99.0
1999 08 18 13 275  3.7  4.2   .96  5.88  5.60 999 1016.5  13.2  13.3  12.0 99.0
1999 08 18 14 277  4.5  5.0   .94  5.88  5.69 999 1016.8  13.1  13.3  12.0 99.0
1999 08 18 15 296  5.2  6.1  1.00  6.25  5.89 999 1017.0  13.2  13.3  12.0 99.0
1999 08 18 16 267  4.1  4.8  1.04  6.25  5.73 999 1017.3  13.1  13.3  12.1 99.0
1999 08 18 17 289  4.3  4.9  1.02  6.67  5.60 999 1017.6  13.2  13.2  12.0 99.0
1999 08 18 18 276  3.8  4.6  1.03  6.67  5.78 999 1018.1  13.2  13.3  12.0 99.0
1999 08 18 19 269  4.1  4.8  1.03  7.14  5.62 999 1018.3  13.4  13.3  12.1 99.0
1999 08 18 20 265  3.8  4.4  1.06  6.67  5.85 999 1018.4  13.5  13.3  12.1 99.0
1999 08 18 21 278  5.0  5.7  1.12  6.67  5.96 999 1018.1  13.6  13.3  12.2 99.0
1999 08 18 22 279  5.0  5.7  1.05  6.67  5.71 999 1017.8  13.5  13.3  12.1 99.0
1999 08 18 23 288  6.7  7.6  1.10  6.67  5.51 999 1017.2  13.5  13.3  12.2 99.0
1999 08 19 00 291  5.0  5.7  1.12  6.67  5.32 999 1017.0  13.5  13.3  12.2 99.0
1999 08 19 01 290  4.7  5.4  1.00  6.25  5.24 999 1016.5  13.7  13.2  11.8 99.0
1999 08 19 02 280  4.6  5.1  1.01  6.25  5.19 999 1016.1  13.6  13.2  11.6 99.0
1999 08 19 03 291  5.8  6.9  1.04  6.25  5.31 999 1015.7  13.5  13.1  11.9 99.0
1999 08 19 04 301  6.6  7.8  1.05  5.88  5.17 999 1015.7  13.3  13.1  11.8 99.0
1999 08 19 05 314  5.8  6.9  1.41  6.25  5.17 999 1016.1  13.3  12.7  11.7 99.0
1999 08 19 06 307  6.9  7.9  1.46  6.67  5.19 999 1015.8  13.2  12.6  11.6 99.0
1999 08 19 07 315  7.5  8.7  1.58  6.67  5.31 999 1015.3  13.1  12.3  11.4 99.0
1999 08 19 08 320  8.2  9.5  1.55  5.88  4.98 999 1015.0  13.0  12.2  11.3 99.0
1999 08 19 09 314  6.9  8.1  1.59  6.25  5.18 999 1015.1  12.8  12.2  11.5 99.0
1999 08 19 10 314  7.8  8.9  1.49  5.88  5.06 999 1014.9  12.9  12.6  11.6 99.0
1999 08 19 11 315  6.8  7.9  1.21  5.88  4.87 999 1014.6  12.7  12.6  11.4 99.0
1999 08 19 12 327  9.4 11.3  1.26  5.88  4.84 999 1014.2  13.1  12.9  11.6 99.0
1999 08 19 13 334  8.2 10.3  1.29  5.88  4.80 999 1014.4  12.9  13.0  11.8 99.0
1999 08 19 14 328  5.7  7.0  1.26  5.56  4.88 999 1014.9  12.8  13.0  11.7 99.0
1999 08 19 15 329  5.1  7.5  1.22  5.56  4.93 999 1015.2  12.6  13.0  11.5 99.0
1999 08 19 16 332  4.7  6.8  1.30  5.88  5.24 999 1015.3  12.3  12.9  11.3 99.0
1999 08 19 17 340  5.2  6.4  1.30  5.88  5.29 999 1015.6  12.1  13.0  11.0 99.0
1999 08 19 18   1  4.5  5.7  1.25  5.88  5.52 999 1015.9  11.9  13.0  11.0 99.0
1999 08 19 19 342  2.9  3.7  1.22  5.56  5.65 999 1016.0  12.5  13.1  11.4 99.0
1999 08 19 20 306  5.4  6.5  1.25  6.25  5.64 999 1015.9  13.2  13.3  11.8 99.0
1999 08 19 21 304  5.9  6.8  1.13  5.88  5.51 999 1015.1  13.0  13.4  11.7 99.0
1999 08 19 22 300  5.4  6.9  1.17  5.56  5.57 999 1014.9  13.6  13.4  11.9 99.0
1999 08 19 23 301  5.4  6.4  1.11  5.56  5.60 999 1014.4  13.8  13.5  11.9 99.0
1999 08 20 00 307  6.5  7.3  1.15  5.88  5.41 999 1014.2  14.2  13.5  11.8 99.0
1999 08 20 01 309  6.4  7.4  1.24  5.88  5.35 999 1013.8  14.1  13.6  11.8 99.0
1999 08 20 02 311  7.8  9.0  1.29  5.26  5.05 999 1013.5  14.1  13.5  11.7 99.0
1999 08 20 03 309  8.4  9.4  1.34  5.88  4.87 999 1013.3  13.9  13.1  11.8 99.0
1999 08 20 04 311  8.7 10.0  1.42  5.88  4.92 999 1013.7  13.8  12.8  11.8 99.0
1999 08 20 05 316  8.7 10.0  1.48  6.25  4.91 999 1013.8  13.7  13.1  11.9 99.0
1999 08 20 06 310  9.0 10.3  1.57  5.88  4.96 999 1013.8  13.7  13.1  11.8 99.0
1999 08 20 07 319  6.3  7.5  1.56  5.88  5.07 999 1014.4  13.4  13.1  11.8 99.0
1999 08 20 08 310  5.5  6.5  1.55  5.88  5.53 999 1014.7  13.1  12.8  11.7 99.0
1999 08 20 09 315  5.1  6.3  1.41  5.56  5.36 999 1015.1  13.2  12.8  11.9 99.0
1999 08 20 10 321  8.5 11.1  1.44  5.88  5.49 999 1014.6  13.4  13.0  12.1 99.0
1999 08 20 11 318  7.3  8.7  1.34  5.56  5.22 999 1014.3  13.3  13.0  12.1 99.0
1999 08 20 12 319  6.6  7.9  1.29  5.00  5.21 999 1014.5  13.3  13.0  12.0 99.0
1999 08 20 13 312  6.4  8.3  1.34 16.67  5.53 999 1015.0  13.0  12.7  11.9 99.0
1999 08 20 14 311  7.4  8.9  1.29 16.67  5.86 999 1015.4  12.9  12.6  11.9 99.0
1999 08 20 15 306  6.0  7.7  1.29 16.67  5.33 999 1016.1  12.9  12.6  11.8 99.0
1999 08 20 16 317  4.9  6.3  1.41 16.67  5.85 999 1016.7  13.1  12.5  11.8 99.0
1999 08 20 17 308  5.9  7.3  1.34  6.25  5.79 999 1016.9  13.3  12.5  11.7 99.0
1999 08 20 18 306  7.7  9.4  1.52  6.67  5.77 999 1016.8  13.3  12.5  11.6 99.0
1999 08 20 19 306  5.9  7.1  1.54 16.67  5.69 999 1016.9  13.3  12.6  11.6 99.0
1999 08 20 20 297  5.6  6.6  1.48 16.67  5.63 999 1016.7  13.1  12.8  11.6 99.0
1999 08 20 21 304  8.0  9.8  1.56 16.67  5.90 999 1016.6  13.6  13.0  12.0 99.0
1999 08 20 22 305  8.3 10.0  1.52 16.67  5.48 999 1016.5  13.7  13.0  12.1 99.0
1999 08 20 23 307  9.3 11.0  1.53  7.14  5.30 999 1015.9  13.8  13.0  12.2 99.0
1999 08 21 00 308  8.8 11.2  1.52  7.14  5.42 999 1015.9  13.8  13.0  12.2 99.0
1999 08 21 01 312  9.7 11.6  1.64  7.14  5.48 999 1015.9  13.7  13.2  12.3 99.0
1999 08 21 02 313 10.2 12.6  1.83  7.14  5.46 999 1015.5  13.6  12.7  12.3 99.0
1999 08 21 03 315 11.4 14.4  1.93  7.14  5.38 999 1015.3  13.7  12.1  12.3 99.0
1999 08 21 04 313 10.6 12.6  2.31  7.14  5.46 999 1015.5  13.6  12.1  12.1 99.0
1999 08 21 05 316 10.0 13.5  2.37  7.14  5.79 999 1015.7  13.6  12.6  12.2 99.0
1999 08 21 06 318  9.7 12.1  2.24  7.14  5.70 999 1015.8  13.5  12.6  12.0 99.0
1999 08 21 07 317  8.2 10.0  2.12  7.14  5.76 999 1015.9  13.4  12.6  11.9 99.0
1999 08 21 08 312  9.0 10.5  2.08  7.69  5.91 999 1015.4  13.4  12.4  11.9 99.0
1999 08 21 09 322  6.2  7.7  2.04  7.69  5.90 999 1015.5  13.1  12.3  11.8 99.0
1999 08 21 10 318  3.3  4.3  1.94  7.69  5.94 999 1015.3  12.7  12.2  11.4 99.0
1999 08 21 11 308  4.5  5.5  1.90  7.69  6.25 999 1015.2  12.7  12.3  11.3 99.0
1999 08 21 12 320  8.5 10.4  1.94  7.69  6.20 999 1014.5  12.9  12.2  11.1 99.0
1999 08 21 13 329  6.3  7.7  1.98  8.33  6.19 999 1014.9  12.5  12.2  11.0 99.0
1999 08 21 14 341  6.3  7.5  1.96  7.69  6.04 999 1015.4  12.2  12.2  10.8 99.0
1999 08 21 15 337  4.1  4.9  2.09  8.33  6.27 999 1015.7  12.2  12.2  10.8 99.0
1999 08 21 16   1  4.5  5.7  2.18  7.69  6.36 999 1015.7  11.7  12.3 999.0 99.0
1999 08 21 17 337  3.2  4.0  1.85  8.33  6.10 999 1016.0  11.7  12.3  10.6 99.0
1999 08 21 18 334  1.6  2.2  1.90  8.33  6.38 999 1016.1  12.0  12.5  10.9 99.0
1999 08 21 19 334  5.6  6.6  1.84  8.33  6.26 999 1015.9  12.4  12.6  11.0 99.0
1999 08 21 20 326  7.0  8.3  2.03  8.33  6.34 999 1015.3  12.7  12.6  11.2 99.0
1999 08 21 21 321  8.4 10.0  1.88  8.33  5.90 999 1014.8  13.0  12.6  11.5 99.0
1999 08 21 22 314  8.1  9.9  2.09  8.33  6.11 999 1014.3  13.2  12.6  11.6 99.0
1999 08 21 23 312  7.6  9.0  1.87  8.33  5.97 999 1013.5  13.4  12.5  11.6 99.0
1999 08 22 00 315  8.2  9.5  1.70  7.69  5.73 999 1012.7  13.4  12.5  11.6 99.0
1999 08 22 01 311  7.0  8.2  1.73  7.69  5.86 999 1012.3  13.5  12.6  11.6 99.0
1999 08 22 02 301  6.1  7.2  1.77  8.33  6.06 999 1011.6  13.5  12.8  11.6 99.0
1999 08 22 03 304  6.4  7.7  1.93  8.33  6.32 999 1011.1  13.4  12.8  11.6 99.0
1999 08 22 04 318  9.2 10.6  2.14  8.33  6.42 999 1010.6  14.3  12.8  11.6 99.0
1999 08 22 05 328  7.1  8.5  2.58  8.33  6.71 999 1011.3  14.0  12.7  11.4 99.0
1999 08 22 06 324  5.4  6.7  2.44  8.33  6.85 999 1011.3  13.5  12.6  11.3 99.0
1999 08 22 07 323  7.0  7.9  2.35  8.33  6.59 999 1010.8  13.5  12.5  11.3 99.0
1999 08 22 08 326  6.2  7.7  2.43  8.33  6.67 999 1010.6  13.2  12.3  11.2 99.0
1999 08 22 09 328  5.6  6.9  2.35  8.33  6.76 999 1010.3  13.0  12.4  11.1 99.0
1999 08 22 10 328  4.5  6.2  2.13  9.09  6.60 999 1009.8  12.8  12.3  11.0 99.0
1999 08 22 11 336  4.9  6.1  2.15  9.09  6.67 999 1009.3  12.5  12.2  10.8 99.0
1999 08 22 12 338  3.2  4.1  2.21  8.33  6.86 999 1009.5  12.3  12.1  10.8 99.0
1999 08 22 13 311  3.2  4.0  2.12  8.33  6.72 999 1009.2  12.2  12.1  10.8 99.0
1999 08 22 14 338  3.4  4.2  2.03  9.09  6.59 999 1009.5  12.2  12.1  10.7 99.0
1999 08 22 15 316  2.8  3.6  1.81  9.09  6.58 999 1009.7  12.3  12.1  10.6 99.0
1999 08 22 16 324  3.7  4.6  1.73  9.09  6.47 999 1009.8  12.3  12.3  10.6 99.0
1999 08 22 17 327  2.6  3.3  1.74  8.33  6.33 999 1009.6  12.5  12.4  10.8 99.0
1999 08 22 18 318  3.0  3.7  1.65  8.33  6.28 999 1009.8  12.5  12.6  10.9 99.0
1999 08 22 19 318  4.6  5.3  1.76  8.33  6.59 999 1009.7  11.9  12.8  10.7 99.0
1999 08 22 20 315  4.3  5.1  2.01  8.33  6.75 999 1009.3  12.3  13.1  10.9 99.0
1999 08 22 21 319  5.0  5.9  1.99  8.33  6.88 999 1008.9  12.4  13.3  11.1 99.0
1999 08 22 22 320  4.6  5.4  1.78  8.33  6.51 999 1008.6  12.5  13.5  11.2 99.0
1999 08 22 23 316  5.3  6.2  1.50  9.09  6.03 999 1008.4  12.6  13.6  11.2 99.0
1999 08 23 00 317  4.6  5.4  1.56  9.09  6.05 999 1008.1  12.7  13.7  11.3 99.0
1999 08 23 01 313  4.2  5.1  1.49  8.33  6.16 999 1007.8  13.1  13.7  11.4 99.0
1999 08 23 02 308  4.7  5.5  1.35  9.09  6.11 999 1007.3  13.4  13.7  11.6 99.0
1999 08 23 03 312  4.7  5.8  1.32  7.69  6.06 999 1007.7  13.2  13.6  11.7 99.0
1999 08 23 04 302  2.7  3.3  1.19  7.69  6.09 999 1008.3  13.2  13.5  11.8 99.0
1999 08 23 05  14   .5  1.1  1.15  6.67  5.96 999 1008.7  13.2  13.6  11.7 99.0
1999 08 23 06 261  2.6  3.3  1.22  7.14  6.10 999 1008.5  13.0  13.6  11.7 99.0
1999 08 23 07 165  1.6  2.3  1.26  7.69  6.22 999 1009.4  12.9  13.4  11.6 99.0
1999 08 23 08 209  4.0  5.1  1.29  8.33  6.21 999 1009.9  13.0  13.4  11.8 99.0
1999 08 23 09 191  2.7  3.4  1.34  8.33  6.25 999 1010.2  13.1  13.3  12.1 99.0
1999 08 23 10 173  3.7  4.4  1.28  7.69  5.72 999 1010.0  13.0  13.4  12.1 99.0
1999 08 23 11 156  4.7  5.9  1.43  8.33  5.99 999 1009.8  12.7  13.3  11.9 99.0
1999 08 23 12 156  5.0  6.0  1.30  8.33  5.84 999 1010.1  12.4  13.3  11.7 99.0
1999 08 23 13 175  5.6  6.4  1.31  7.69  5.77 999 1010.6  12.5  13.2  11.8 99.0
1999 08 23 14 161  3.8  4.6  1.23  7.69  5.77 999 1011.3  12.5  13.1  11.8 99.0
1999 08 23 15 167  3.9  5.7  1.11  8.33  5.48 999 1011.7  12.6  13.2  11.9 99.0
1999 08 23 16 148  2.9  3.9  1.29  8.33  5.95 999 1011.9  12.8  13.2  12.1 99.0
1999 08 23 17 163  3.7  4.9  1.25  8.33  6.07 999 1011.9  12.9  13.2  12.1 99.0
1999 08 23 18 159  4.4  5.6  1.34  8.33  6.11 999 1012.0  12.9  13.1  12.1 99.0
1999 08 23 19 183  4.0  4.8  1.44  7.14  6.27 999 1012.3  12.9  13.0  12.1 99.0
1999 08 23 20 191  2.7  3.2  1.32  7.69  6.10 999 1012.3  12.9  13.0  12.1 99.0
1999 08 23 21 264  2.0  2.5  1.25  7.69  6.08 999 1012.3  12.8  13.1  11.9 99.0
1999 08 23 22 243   .7  1.1  1.15  7.14  5.77 999 1012.3  13.1  13.4  12.2 99.0
1999 08 23 23 259  2.4  3.1  1.21  7.14  6.10 999 1012.1  13.2  13.5  12.3 99.0
1999 08 24 00 253  1.4  1.9  1.21  8.33  6.21 999 1011.6  13.1  13.6  12.2 99.0
1999 08 24 01 242  2.0  2.8  1.06  7.14  6.08 999 1011.4  13.1  13.5  12.2 99.0
1999 08 24 02 224  3.2  3.7  1.12  6.67  6.17 999 1011.1  12.5  13.2  11.8 99.0
1999 08 24 03 313  1.3  1.7  1.11  7.69  6.18 999 1011.3  12.2  13.2  11.5 99.0
1999 08 24 04 337   .6  1.0  1.07  7.69  6.08 999 1011.6  12.4  13.1  11.7 99.0
1999 08 24 05 275  2.7  4.0   .99  6.67  6.05 999 1011.8  12.4  13.1  11.8 99.0
1999 08 24 06 281  2.6  3.4   .98  7.14  6.25 999 1011.9  12.2  13.1  11.5 99.0
1999 08 24 07 278  3.3  4.8  1.01 14.29  6.43 999 1012.0  12.0  13.1  11.4 99.0
1999 08 24 08 309  3.1  4.4  1.00  8.33  6.48 999 1012.0  11.9  13.0  11.4 99.0
1999 08 24 09 300  3.0  3.9   .99  8.33  6.45 999 1012.1  11.9  13.0  11.3 99.0
1999 08 24 10 298  4.0  4.8   .92  8.33  6.26 999 1011.9  11.5  12.9  10.9 99.0
1999 08 24 11 314  2.7  3.6   .92  7.69  6.50 999 1011.7  11.3  12.8  10.7 99.0
1999 08 24 12 319  3.7  4.6   .90 14.29  6.24 999 1011.7  10.8  12.7  10.2 99.0
1999 08 24 13 310  2.5  3.5   .90  7.14  6.26 999 1011.6  10.9  12.6  10.3 99.0
1999 08 24 14 354  1.3  2.1   .88  7.14  6.20 999 1012.0  11.2  12.6  10.7 99.0
1999 08 24 15 296  1.6  2.4   .95  7.14  6.26 999 1012.3  11.7  12.6  11.1 99.0
1999 08 24 16 283  1.7  2.1   .90  6.25  6.02 999 1012.6  11.6  12.6  11.1 99.0
1999 08 24 17 292  1.2  1.7  1.10  6.67  6.19 999 1012.8  11.8  12.7  11.2 99.0
1999 08 24 18 304  1.2  1.8  1.02  7.69  6.18 999 1013.1  11.9  12.8  11.3 99.0
