YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 01 10 10  90  3.0  4.0  2.45 10.00  7.55 999 1021.9  12.3  12.4 999.0 99.0 99.00
2004 01 10 11  94  4.1  5.4  2.24 10.00  7.35 999 1021.5  12.3  12.4 999.0 99.0 99.00
2004 01 10 12  86  5.4  6.8  2.52 10.00  7.77 999 1021.0  12.2  12.4 999.0 99.0 99.00
2004 01 10 13  81  4.1  5.5  2.42 10.00  7.43 999 1021.0  12.3  12.4 999.0 99.0 99.00
2004 01 10 14  97  4.0  5.4  2.26 10.81  7.37 999 1021.0  12.3  12.4 999.0 99.0 99.00
2004 01 10 15  89  6.1  8.4  2.24 10.81  7.47 999 1020.7  12.4  12.4 999.0 99.0 99.00
2004 01 10 16  93  5.6  7.1  2.23 10.81  7.53 999 1020.7  12.4  12.4 999.0 99.0 99.00
2004 01 10 17  93  5.2  6.8  2.25 10.81  7.49 999 1021.1  12.4  12.4 999.0 99.0 99.00
2004 01 10 18  89  6.4  7.8  2.03 10.00  7.12 999 1021.3  12.1  12.5 999.0 99.0 99.00
2004 01 10 19  92  6.3  8.0  2.04 10.81  6.99 999 1021.2  12.1  12.5 999.0 99.0 99.00
2004 01 10 20  90  6.1  7.7  2.13 10.00  7.35 999 1020.1  12.4  12.5 999.0 99.0 99.00
