#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 01 10 13 00 323  7.2  8.5  2.12 11.43  6.49 999 1016.4   9.5  11.0 999.0 99.0 99.00
2007 01 10 14 00 351  5.1  6.1  1.95 11.43  6.59 999 1016.4   9.4  11.0 999.0 99.0 99.00
2007 01 10 15 00 328  8.2 10.6  1.99 12.90  6.07 999 1016.3  10.2  11.0 999.0 99.0 99.00
2007 01 10 16 00 335  8.0 10.5  2.13  6.25  5.70 999 1016.2  10.7  11.0 999.0 99.0 99.00
2007 01 10 17 00 322  9.2 11.3  2.15  7.14  5.89 999 1016.4  11.2  11.0 999.0 99.0 99.00
2007 01 10 18 00 319 11.1 13.4  2.08  6.67  5.44 999 1016.8  10.9  11.0 999.0 99.0 99.00
2007 01 10 19 00 308 10.2 12.5  2.07 12.90  5.62 999 1017.2  10.4  11.0 999.0 99.0 99.00
2007 01 10 20 00 316 11.9 14.1  2.01  5.88  5.14 999 1016.7  10.1  11.0 999.0 99.0 99.00
2007 01 10 21 00 308 12.1 14.4  2.16  5.88  5.12 999 1016.1   9.9  11.1 999.0 99.0 99.00
2007 01 10 22 00 310 12.5 15.1  2.84  6.67  5.78 999 1015.2   9.7  11.1 999.0 99.0 99.00
2007 01 10 23 00 305 13.9 16.3  2.99  7.69  5.96 999 1014.6   9.5  11.1 999.0 99.0 99.00
2007 01 11 00 00 311 13.8 17.0  3.47  7.69  6.29 999 1014.8   9.2  11.0 999.0 99.0 99.00
2007 01 11 01 00 308 13.2 16.1  3.31  7.69  6.18 999 1014.5   9.3  11.0 999.0 99.0 99.00
2007 01 11 02 00 316 14.5 18.9  3.50  8.33  6.24 999 1014.3   9.5  11.0 999.0 99.0 99.00
2007 01 11 03 00 318 14.6 18.0  3.50  9.09  6.45 999 1014.3   9.4  11.0 999.0 99.0 99.00
2007 01 11 04 00 316 13.7 16.6  3.54  8.33  6.42 999 1014.1   9.5  11.0 999.0 99.0 99.00
2007 01 11 05 00 310 14.6 17.6  3.33 10.00  6.26 999 1014.7   9.3  11.0 999.0 99.0 99.00
2007 01 11 06 00 309 15.1 17.9  3.14  7.69  6.06 999 1014.7   9.1  10.9 999.0 99.0 99.00
2007 01 11 07 00 318 13.8 16.2  3.39  9.09  6.20 999 1015.6   9.0  10.9 999.0 99.0 99.00
2007 01 11 08 00 317 11.1 13.3  2.44  9.09  5.87 999 1016.3   8.9  10.8 999.0 99.0 99.00
2007 01 11 09 00 319 11.6 13.8  2.37 10.00  5.75 999 1016.2   8.7  10.8 999.0 99.0 99.00
2007 01 11 10 00 321 12.1 14.2  2.58  9.09  5.83 999 1016.2   8.4  10.8 999.0 99.0 99.00
2007 01 11 11 00 318 12.1 14.7  2.62  9.09  5.76 999 1016.2   8.3  10.8 999.0 99.0 99.00
2007 01 11 13 00 313 13.6 17.1  2.66  8.33  5.68 999 1015.3   8.1  10.8 999.0 99.0 99.00
2007 01 11 14 00 324 13.3 16.1  3.04  7.69  5.97 999 1015.7   8.2  10.8 999.0 99.0 99.00
2007 01 11 15 00 340 10.8 12.9  2.64  6.67  6.00 999 1016.3   7.9  10.7 999.0 99.0 99.00
2007 01 11 16 00 348 10.4 12.8  2.74 11.43  6.30 999 1016.7   7.2  10.8 999.0 99.0 99.00
2007 01 11 17 00 342  9.2 10.6  2.38 12.12  6.13 999 1017.5   7.2  10.8 999.0 99.0 99.00
2007 01 11 18 00 329  9.4 11.8  2.48 12.12  6.46 999 1018.0   7.9  10.8 999.0 99.0 99.00
2007 01 11 19 00 331 10.5 12.7  2.45 10.00  6.17 999 1018.0   8.2  10.8 999.0 99.0 99.00
2007 01 11 20 00 321 11.2 12.7  2.45 12.90  6.04 999 1017.5   8.4  10.8 999.0 99.0 99.00
2007 01 11 21 00 328 10.8 13.1  2.32 11.43  5.74 999 1016.9   8.4  10.8 999.0 99.0 99.00
2007 01 11 22 00 319 10.8 12.7  2.52 12.90  6.46 999 1016.3   8.4  10.8 999.0 99.0 99.00
2007 01 11 23 00 308 11.6 13.8  2.36 12.90  5.96 999 1015.9   8.5  10.8 999.0 99.0 99.00
2007 01 12 00 00 314 11.3 13.6  2.19 12.12  5.72 999 1016.0   8.6  10.8 999.0 99.0 99.00
2007 01 12 01 00 314 11.4 13.8  2.44 12.12  6.04 999 1016.1   8.5  10.8 999.0 99.0 99.00
2007 01 12 02 00 318 12.3 14.9  2.55 12.12  5.89 999 1015.9   8.4  10.7 999.0 99.0 99.00
2007 01 12 03 00 319 12.1 15.0  2.47 12.12  5.70 999 1015.9   8.3  10.7 999.0 99.0 99.00
2007 01 12 04 00 321 11.9 14.1  2.42 12.12  5.65 999 1015.9   8.2  10.7 999.0 99.0 99.00
2007 01 12 05 00 326 11.7 14.3  2.67 11.43  5.91 999 1015.9   7.9  10.7 999.0 99.0 99.00
2007 01 12 06 00 333 10.5 12.7  2.38 12.12  5.89 999 1016.4   7.7  10.6 999.0 99.0 99.00
2007 01 12 07 00 337 10.3 12.0  2.46 12.90  6.17 999 1016.7   7.8  10.5 999.0 99.0 99.00
2007 01 12 08 00 352  7.6  8.8  2.13 12.12  5.88 999 1016.8   7.4  10.5 999.0 99.0 99.00
2007 01 12 09 00 345  6.9  8.6  2.19 12.12  6.48 999 1017.0   7.3  10.5 999.0 99.0 99.00
2007 01 12 10 00 354  8.2  9.8  2.34 12.12  6.83 999 1017.4   7.3  10.4 999.0 99.0 99.00
2007 01 12 11 00 345  7.5  9.4  2.28 12.12  6.87 999 1018.0   7.1  10.4 999.0 99.0 99.00
2007 01 12 12 00   1  4.1  5.7  2.21 11.43  6.89 999 1018.4   7.1  10.3 999.0 99.0 99.00
2007 01 12 13 00   4  8.1  9.9  2.13 12.90  6.78 999 1018.4   7.0  10.3 999.0 99.0 99.00
2007 01 12 14 00  14  8.7 10.5  2.10 12.12  6.56 999 1019.1   6.8  10.3 999.0 99.0 99.00
2007 01 12 15 00  11 10.1 11.9  2.33  9.09  6.22 999 1019.7   6.3  10.3 999.0 99.0 99.00
2007 01 12 16 00   3 10.2 12.6  2.01 11.43  5.57 999 1020.2   5.9  10.3 999.0 99.0 99.00
2007 01 12 17 00  12  9.6 11.5  2.09 10.81  5.89 999 1021.0   5.8  10.3 999.0 99.0 99.00
2007 01 12 18 00  11  9.1 10.6  2.05 10.00  5.72 999 1021.8   6.2  10.3 999.0 99.0 99.00
2007 01 12 19 00  25  9.9 11.6  2.16 10.00  6.04 999 1022.0   6.5  10.3 999.0 99.0 99.00
2007 01 12 20 00  19  5.2  7.0  1.99 11.43  6.49 999 1022.2   6.7  10.3 999.0 99.0 99.00
2007 01 12 21 00   5  8.1  9.3  1.91 10.81  6.27 999 1021.4   7.2  10.3 999.0 99.0 99.00
2007 01 12 22 00   3  8.4 11.5  2.18 11.43  6.53 999 1021.3   7.7  10.3 999.0 99.0 99.00
2007 01 12 23 00 342  8.3  9.9  1.96 10.81  6.04 999 1021.2   7.9  10.3 999.0 99.0 99.00
2007 01 13 00 00   7  8.2 10.5  1.98 10.81  6.19 999 1021.4   8.2  10.2 999.0 99.0 99.00
2007 01 13 01 00  10  6.2  8.1  1.97 11.43  6.45 999 1021.6   8.5  10.2 999.0 99.0 99.00
2007 01 13 02 00  10  6.5  8.1  1.74 11.43  6.12 999 1021.9   8.5  10.1 999.0 99.0 99.00
2007 01 13 03 00  17  7.1  8.3  1.81 10.81  6.56 999 1022.4   8.3  10.1 999.0 99.0 99.00
2007 01 13 04 00   6  6.5  7.5  1.95 11.43  6.89 999 1022.6   8.0  10.1 999.0 99.0 99.00
2007 01 13 05 00  25  7.2  8.7  2.05 10.00  7.31 999 1023.0   7.8  10.1 999.0 99.0 99.00
2007 01 13 06 00  12  9.3 10.8  1.70 10.81  5.98 999 1023.4   8.2  10.1 999.0 99.0 99.00
2007 01 13 07 00  13  8.9 10.8  1.90 11.43  6.47 999 1023.6   8.0  10.1 999.0 99.0 99.00
2007 01 13 08 00  23  8.2  9.7  1.67 10.81  5.86 999 1024.2   7.7  10.1 999.0 99.0 99.00
2007 01 13 09 00  31  8.5  9.9  1.92 19.05  6.50 999 1023.6   7.7  10.1 999.0 99.0 99.00
2007 01 13 10 00  35  9.5 10.7  1.77 11.43  6.73 999 1023.8   7.5  10.1 999.0 99.0 99.00
2007 01 13 11 00  32 10.5 12.7  1.90 19.05  6.74 999 1023.8   7.7  10.1 999.0 99.0 99.00
2007 01 13 12 00  36  5.6  7.3  1.83 19.05  6.79 999 1024.5   7.3  10.1 999.0 99.0 99.00
2007 01 13 13 00  41  5.0  7.0  2.01 19.05  8.08 999 1024.7   7.3  10.1 999.0 99.0 99.00
2007 01 13 14 00  54  5.2  6.4  1.85 19.05  7.55 999 1024.9   7.1  10.1 999.0 99.0 99.00
2007 01 13 15 00  59  6.5  8.1  1.84 19.05  7.14 999 1025.2   7.1  10.1 999.0 99.0 99.00
2007 01 13 16 00  85  3.7  5.2  1.80 19.05  7.57 999 1025.7   6.8  10.1 999.0 99.0 99.00
2007 01 13 17 00  99  3.4  4.4  1.68 19.05  7.46 999 1026.2   7.0  10.1 999.0 99.0 99.00
2007 01 13 18 00 111  1.5  2.8  1.38 19.05  6.93 999 1026.8   7.2  10.2 999.0 99.0 99.00
2007 01 13 19 00 238  0.5  1.5  2.00 19.05  9.52 999 1027.3   8.1  10.3 999.0 99.0 99.00
2007 01 13 20 00 116  1.2  2.3  1.82 19.05  8.71 999 1026.5   7.6  10.4 999.0 99.0 99.00
2007 01 13 21 00 163  2.2  3.1  1.81 19.05  9.00 999 1025.5   7.4  10.5 999.0 99.0 99.00
2007 01 13 22 00 167  1.9  2.6  1.90 19.05  9.77 999 1024.9   7.6  10.5 999.0 99.0 99.00
2007 01 13 23 00 197  1.9  2.7  1.88 19.05  9.44 999 1024.6   8.0  10.6 999.0 99.0 99.00
2007 01 14 00 00 245  2.6  3.3  2.01 17.39  9.89 999 1024.4   8.3  10.6 999.0 99.0 99.00
2007 01 14 01 00 254  2.8  4.0  1.65 17.39  8.86 999 1024.3   8.3  10.6 999.0 99.0 99.00
2007 01 14 02 00 237  3.0  3.8  2.30 17.39 10.64 999 1024.3   8.3  10.4 999.0 99.0 99.00
2007 01 14 03 00 192  2.1  3.0  2.14 17.39 10.29 999 1024.0   8.7  10.4 999.0 99.0 99.00
2007 01 14 04 00 310  1.8  3.5  2.23 17.39 10.40 999 1024.2   8.9  10.3 999.0 99.0 99.00
2007 01 14 05 00 333  4.8  6.2  2.44 17.39 10.86 999 1024.4   8.8  10.3 999.0 99.0 99.00
2007 01 14 06 00 342  3.9  4.9  2.09 17.39  9.76 999 1024.7   8.7  10.3 999.0 99.0 99.00
2007 01 14 07 00 346  1.9  2.7  2.31 17.39 10.04 999 1024.6   8.5  10.2 999.0 99.0 99.00
2007 01 14 08 00 340  2.1  3.1  1.91 17.39  8.70 999 1024.6   8.5  10.2 999.0 99.0 99.00
2007 01 14 09 00 324  1.2  2.1  2.16 17.39  9.24 999 1024.3   8.4  10.2 999.0 99.0 99.00
2007 01 14 10 00 332  1.4  2.5  1.88 16.00  8.88 999 1024.5   8.4  10.2 999.0 99.0 99.00
2007 01 14 11 00 114  0.7  1.4  1.94 17.39  8.38 999 1024.5   8.2  10.2 999.0 99.0 99.00
2007 01 14 12 00 148  1.5  2.5  1.89 17.39  8.15 999 1024.3   8.3  10.2 999.0 99.0 99.00
2007 01 14 13 00 213  2.2  3.4  1.83 17.39  7.98 999 1024.1   8.6  10.1 999.0 99.0 99.00
2007 01 14 14 00 277  0.2  1.0  1.87 16.00  7.87 999 1024.4   8.4  10.1 999.0 99.0 99.00
2007 01 14 15 00 108  3.0  5.2  2.12 17.39  8.29 999 1024.7   8.5  10.1 999.0 99.0 99.00
2007 01 14 16 00  91  6.2  7.5  1.76 16.00  6.84 999 1025.6   6.8  10.1 999.0 99.0 99.00
2007 01 14 17 00  80  7.3  8.8  1.82 17.39  7.15 999 1026.4   6.0  10.1 999.0 99.0 99.00
2007 01 14 18 00  88  6.7  8.0  1.71 16.00  6.39 999 1027.2   6.5  10.1 999.0 99.0 99.00
2007 01 14 19 00  94  6.0  7.6  1.93 14.81  6.92 999 1027.6   6.7  10.1 999.0 99.0 99.00
2007 01 14 20 00  94  6.6  8.7  1.79 16.00  7.21 999 1027.3   6.9  10.1 999.0 99.0 99.00
2007 01 14 21 00  91  5.7  7.0  1.96 16.00  7.67 999 1026.4   7.1  10.1 999.0 99.0 99.00
2007 01 14 22 00  98  4.9  6.1  1.66 16.00  7.74 999 1025.6   7.5  10.2 999.0 99.0 99.00
2007 01 14 23 00  99  5.1  6.6  1.77 14.81  8.05 999 1025.3   8.0  10.2 999.0 99.0 99.00
2007 01 15 00 00  89  5.1  6.3  1.81 16.00  7.90 999 1025.1   8.6  10.2 999.0 99.0 99.00
2007 01 15 01 00  57  3.5  5.1  1.90 16.00  8.23 999 1025.4   9.0  10.2 999.0 99.0 99.00
2007 01 15 02 00 319  4.2  5.4  1.89 16.00  9.08 999 1026.0   8.5  10.1 999.0 99.0 99.00
2007 01 15 03 00 323  5.4  6.8  1.73 14.81  8.47 999 1026.4   8.6  10.1 999.0 99.0 99.00
2007 01 15 04 00 329  6.1  7.2  1.84 16.00  8.14 999 1027.0   8.9  10.1 999.0 99.0 99.00
2007 01 15 05 00 332  6.8  8.3  1.49 16.00  6.84 999 1027.6   9.4  10.1 999.0 99.0 99.00
2007 01 15 06 00 348  6.4  7.7  1.61 14.81  7.14 999 1027.9   9.3  10.1 999.0 99.0 99.00
2007 01 15 07 00 348  6.2  7.3  1.48 14.81  6.84 999 1028.4   8.8  10.1 999.0 99.0 99.00
2007 01 15 08 00  29  2.3  2.9  1.59 14.81  7.45 999 1028.6   8.7  10.1 999.0 99.0 99.00
2007 01 15 09 00  77  2.1  3.0  1.56 16.00  7.61 999 1028.5   8.5  10.1 999.0 99.0 99.00
2007 01 15 10 00 102  3.0  3.8  1.49 14.81  8.27 999 1028.7   8.2  10.1 999.0 99.0 99.00
2007 01 15 11 00  86  5.8  7.0  1.45 14.81  7.56 999 1028.7   9.0  10.1 999.0 99.0 99.00
2007 01 15 12 00 100  6.5  8.1  1.29 14.81  6.31 999 1028.7   8.3  10.1 999.0 99.0 99.00
2007 01 15 13 00  97  6.7  7.7  1.39 14.81  6.24 999 1029.2   8.0  10.1 999.0 99.0 99.00
2007 01 15 14 00  98  5.8  6.9  1.31 14.81  6.21 999 1029.6   8.1  10.1 999.0 99.0 99.00
2007 01 15 15 00  89  4.9  6.2  1.48 16.00  7.68 999 1030.4   7.9  10.1 999.0 99.0 99.00
2007 01 15 16 00  91  6.3  7.3  1.40 14.81  7.06 999 1031.0   7.8  10.2 999.0 99.0 99.00
2007 01 15 17 00  96  5.4  6.1  1.26 16.00  6.76 999 1031.7   7.6  10.2 999.0 99.0 99.00
2007 01 15 18 00  88  5.9  7.0  1.34 14.81  7.44 999 1032.4   7.9  10.2 999.0 99.0 99.00
2007 01 15 19 00  83  4.7  5.7  1.27 16.00  7.25 999 1032.5   8.1  10.2 999.0 99.0 99.00
2007 01 15 20 00  98  3.0  4.2  1.34 14.81  7.97 999 1032.1   8.3  10.3 999.0 99.0 99.00
2007 01 15 21 00  82  3.0  3.9  1.34 16.00  8.32 999 1031.0   8.8  10.5 999.0 99.0 99.00
2007 01 15 22 00 126  1.7  2.4  1.29 16.00  8.79 999 1030.3   9.4  10.6 999.0 99.0 99.00
2007 01 15 23 00 262  1.2  2.0  1.31 16.00  9.53 999 1030.1   9.8  10.8 999.0 99.0 99.00
2007 01 16 00 00 282  2.1  2.8  1.11 14.81  8.45 999 1030.0   9.5  10.8 999.0 99.0 99.00
2007 01 16 01 00 298  3.6  4.5  1.20 14.81  8.79 999 1030.0   9.8  10.7 999.0 99.0 99.00
2007 01 16 02 00 313  3.5  4.1  1.22 14.81  9.58 999 1030.0   9.8  10.6 999.0 99.0 99.00
2007 01 16 03 00 321  3.5  4.2  1.27 14.81  9.90 999 1030.2   9.8  10.6 999.0 99.0 99.00
2007 01 16 04 00 326  3.5  4.2  0.98 14.81  9.12 999 1030.1   9.8  10.6 999.0 99.0 99.00
2007 01 16 05 00 342  3.4  4.2  1.10 14.81  9.69 999 1030.3   9.7  10.6 999.0 99.0 99.00
2007 01 16 06 00 342  3.1  3.8  1.10 16.00  8.90 999 1030.3   9.7  10.5 999.0 99.0 99.00
2007 01 16 07 00 337  3.6  5.4  1.05 14.81  7.73 999 1030.2   9.7  10.5 999.0 99.0 99.00
2007 01 16 08 00 337  2.3  3.0  1.05 14.81  7.79 999 1030.0   9.2  10.5 999.0 99.0 99.00
2007 01 16 09 00 354  3.2  3.7  1.15 14.81  8.21 999 1029.6   9.1  10.5 999.0 99.0 99.00
2007 01 16 10 00 338  4.6  5.5  1.08 14.81  7.32 999 1029.1   9.2  10.5 999.0 99.0 99.00
2007 01 16 11 00 354  3.9  4.7  1.21 13.79  7.72 999 1029.0   8.8  10.5 999.0 99.0 99.00
2007 01 16 12 00  27  3.8  4.5  1.12 13.79  6.80 999 1028.4   8.5  10.5 999.0 99.0 99.00
2007 01 16 13 00  94  3.8  4.9  1.10 14.81  6.72 999 1028.0   7.7  10.5 999.0 99.0 99.00
2007 01 16 14 00  87  4.6  5.3  1.16 13.79  6.49 999 1027.8   7.4  10.5 999.0 99.0 99.00
2007 01 16 15 00 100  3.7  4.9  1.13 14.81  6.58 999 1028.2   7.0  10.5 999.0 99.0 99.00
2007 01 16 16 00 125  2.8  3.9  1.18 13.79  6.86 999 1028.5   7.2  10.5 999.0 99.0 99.00
2007 01 16 17 00 115  2.6  3.7  1.11 13.79  6.75 999 1028.2   7.3  10.4 999.0 99.0 99.00
2007 01 16 18 00 124  2.3  3.0  1.00 14.81  6.90 999 1028.5   7.5  10.4 999.0 99.0 99.00
2007 01 16 19 00 231  0.9  2.1  1.06 12.90  7.36 999 1028.4   8.4  10.5 999.0 99.0 99.00
2007 01 17 00 00 326  7.8  9.3  1.19 14.81  5.66 251 1024.4   9.5  10.7 999.0 99.0 99.00
2007 01 17 01 00 323  8.3  9.9  1.22 13.79  4.79 263 1023.7   9.6  10.7 999.0 99.0 99.00
2007 01 17 02 00 320  8.6 10.1  1.20 13.79  4.62 269 1023.2   9.7  10.7 999.0 99.0 99.00
2007 01 17 03 00 313 10.3 11.9  1.25 13.79  4.74 260 1022.6   9.5  10.7 999.0 99.0 99.00
2007 01 17 04 00 327 11.1 13.9  1.39 13.79  4.43 251 1022.0   9.6  10.6 999.0 99.0 99.00
2007 01 17 05 00 334 11.6 14.0  1.49 14.81  4.67 234 1021.5   9.5  10.6 999.0 99.0 99.00
2007 01 17 06 00 336 12.0 14.8  1.66 12.90  4.95 276 1021.2   9.6  10.6 999.0 99.0 99.00
2007 01 17 07 00 338 10.9 13.7  1.66 12.90  4.97 272 1020.2   9.6  10.6 999.0 99.0 99.00
2007 01 17 08 00 347 11.7 14.2  1.68 16.00  5.05 252 1019.5   9.4  10.6 999.0 99.0 99.00
2007 01 17 09 00 350 11.0 13.3  2.27  6.67  5.60 299 1019.1   9.3  10.6 999.0 99.0 99.00
2007 01 17 10 00   4  9.5 11.2  2.47  7.69  6.05 294 1019.4   7.7  10.5 999.0 99.0 99.00
2007 01 17 11 00  14  6.6  7.8  2.27  7.69  6.37 297 1019.7   7.8  10.5 999.0 99.0 99.00
2007 01 17 12 00  11  4.4  5.6  2.41  8.33  6.65 287 1019.8   7.8  10.5 999.0 99.0 99.00
2007 01 17 13 00 352  5.7  6.7  2.30  9.09  6.98 290 1020.2   8.0  10.4 999.0 99.0 99.00
2007 01 17 14 00 355  6.9  8.3  2.43  9.09  7.46 295 1020.4   8.1  10.4 999.0 99.0 99.00
2007 01 17 15 00 356  6.6  7.6  2.49  9.09  7.45 297 1020.9   8.2  10.4 999.0 99.0 99.00
2007 01 17 16 00 344  6.3  7.4  2.44  9.09  7.45 301 1021.1   8.4  10.4 999.0 99.0 99.00
2007 01 17 17 00  25  4.5  5.4  2.44 10.00  7.86 289 1021.6   8.6  10.4 999.0 99.0 99.00
2007 01 17 18 00  65  4.5  6.0  2.40  9.09  7.88 290 1022.5   9.3  10.4 999.0 99.0 99.00
2007 01 17 19 00 149  3.7  5.1  2.60  9.09  8.27 291 1023.0   9.1  10.4 999.0 99.0 99.00
2007 01 17 20 00 274  1.9  3.3  2.58 10.00  8.30 307 1023.4   9.3  10.5 999.0 99.0 99.00
2007 01 17 21 00 318  3.2  4.5  2.63 14.81  8.54 283 1022.9   9.5  10.6 999.0 99.0 99.00
2007 01 17 22 00 275  1.7  2.9  2.73 10.81  8.40 289 1022.7   9.9  10.6 999.0 99.0 99.00
2007 01 17 23 00 233  2.0  2.9  2.83 14.81  8.67 286 1022.7  10.2  10.7 999.0 99.0 99.00
2007 01 18 00 00 252  2.1  2.9  2.92 13.79  8.55 286 1023.1  10.4  10.5 999.0 99.0 99.00
2007 01 18 01 00 267  2.4  3.3  2.62 14.81  8.58 289 1023.5  10.3  10.3 999.0 99.0 99.00
2007 01 18 02 00 314  2.0  2.8  2.80 13.79  8.65 288 1024.0  10.2  10.3 999.0 99.0 99.00
2007 01 18 03 00  23  1.1  1.8  2.81 13.79  8.43 278 1024.5  10.0  10.2 999.0 99.0 99.00
2007 01 18 04 00 298  1.2  2.2  2.55 14.81  8.32 271 1024.8   9.9  10.5 999.0 99.0 99.00
2007 01 18 05 00 318  2.5  3.6  2.59 13.79  8.26 281 1024.9  10.0  10.6 999.0 99.0 99.00
2007 01 18 06 00 316  2.1  3.0  2.42 12.12  8.42 283 1025.1  10.3  10.2 999.0 99.0 99.00
2007 01 18 07 00  70  1.6  2.4  2.63 14.81  8.62 282 1025.3   9.5  10.0 999.0 99.0 99.00
2007 01 18 08 00  96  1.9  3.0  2.53 13.79  8.59 286 1025.2   9.5  10.0 999.0 99.0 99.00
2007 01 18 09 00 107  2.6  4.0  2.46 13.79  8.67 282 1025.0   9.3  10.1 999.0 99.0 99.00
2007 01 18 10 00 171  1.9  3.3  2.77 13.79  8.92 284 1024.9   9.4  10.1 999.0 99.0 99.00
2007 01 18 11 00 181  1.6  2.8  2.62 10.00  8.21 291 1025.0   9.6  10.1 999.0 99.0 99.00
2007 01 18 12 00  37  0.3  0.9  2.59 11.43  8.52 283 1024.8   9.3  10.0 999.0 99.0 99.00
2007 01 18 13 00  51  1.3  2.1  2.81 13.79  8.55 277 1024.6   9.2  10.0 999.0 99.0 99.00
2007 01 18 14 00  69  2.3  3.3  2.70 12.12  8.42 283 1024.8   8.9  10.0 999.0 99.0 99.00
2007 01 18 15 00 122  2.5  3.5  2.35 13.79  8.25 278 1024.6   9.0  10.0 999.0 99.0 99.00
2007 01 18 16 00  78  2.6  3.8  2.38 11.43  8.59 286 1025.5   8.8  10.0 999.0 99.0 99.00
2007 01 18 17 00  88  3.3  4.5  2.23 12.90  8.16 273 1025.8   9.3  10.0 999.0 99.0 99.00
2007 01 18 18 00 105  2.6  3.7  2.03 12.90  7.74 276 1025.8   9.5  10.1 999.0 99.0 99.00
2007 01 18 19 00 139  2.6  3.8  1.94 12.90  7.89 288 1025.8  10.1  10.3 999.0 99.0 99.00
2007 01 18 20 00 127  1.0  1.9  2.14 10.00  7.94 287 1025.0  10.6  10.4 999.0 99.0 99.00
2007 01 18 21 00 303  1.4  2.1  1.91 12.90  8.09 287 1024.1  10.5  10.6 999.0 99.0 99.00
2007 01 18 22 00 319  3.3  4.6  1.89 12.12  7.73 285 1023.9  10.3  10.8 999.0 99.0 99.00
2007 01 18 23 00 351  0.9  1.4  1.94 10.81  7.87 275 1023.6  10.7  10.7 999.0 99.0 99.00
2007 01 19 00 00 331  1.2  1.8  1.90 11.43  7.70 278 1023.8  10.8  10.5 999.0 99.0 99.00
2007 01 19 01 00 296  2.1  3.0  1.74 10.00  7.46 289 1024.1  10.4  10.5 999.0 99.0 99.00
2007 01 19 02 00 294  1.6  2.2  1.70 12.12  7.34 288 1024.0  10.1  10.5 999.0 99.0 99.00
2007 01 19 03 00 124  0.2  0.6  1.58 10.00  7.23 280 1024.0  10.1  10.3 999.0 99.0 99.00
2007 01 19 04 00 288  1.9  2.4  1.61 11.43  7.47 283 1023.8  10.1  10.0 999.0 99.0 99.00
2007 01 19 05 00 123  0.3  1.0  1.62 12.12  7.22 286 1023.8  10.1  10.1 999.0 99.0 99.00
2007 01 19 06 00 169  0.6  1.3  1.80 12.12  7.53 279 1023.3   9.9  10.1 999.0 99.0 99.00
2007 01 19 07 00 293  0.8  1.4  1.91  9.09  7.48 291 1023.4   9.7  10.0 999.0 99.0 99.00
2007 01 19 08 00  30  1.6  2.2  1.98  7.69  7.15 295 1023.2   9.5  10.0 999.0 99.0 99.00
2007 01 19 09 00  20  1.7  2.4  2.14  9.09  7.06 294 1022.9   8.8  10.0 999.0 99.0 99.00
2007 01 19 10 00  51  1.8  2.7  2.16  8.33  7.22 293 1022.3   7.7   9.9 999.0 99.0 99.00
2007 01 19 11 00  13  1.6  2.3  1.94  8.33  7.05 296 1022.4   7.7   9.9 999.0 99.0 99.00
2007 01 19 12 00 305  3.0  4.0  1.89  9.09  7.10 293 1022.4   8.9   9.9 999.0 99.0 99.00
2007 01 19 13 00 326  7.3  9.0  1.79  8.33  6.65 295 1021.7  10.0   9.8 999.0 99.0 99.00
2007 01 19 14 00 333  8.8 10.5  1.84 17.39  6.08 265 1021.6  10.0   9.9 999.0 99.0 99.00
2007 01 19 15 00 339  8.7 10.6  1.92 17.39  5.77 247 1021.7   9.9   9.9 999.0 99.0 99.00
2007 01 19 16 00 340  9.8 11.9  2.13  7.14  5.73 301 1021.5  10.0   9.9 999.0 99.0 99.00
2007 01 19 17 00 342 10.3 12.2  2.48 17.39  6.16 249 1021.8  10.0   9.9 999.0 99.0 99.00
2007 01 19 18 00 337 10.6 12.9  2.65 17.39  6.22 249 1021.8  10.1  10.1 999.0 99.0 99.00
2007 01 19 19 00 339  8.3  9.7  2.55 17.39  6.37 260 1021.9  10.2  10.3 999.0 99.0 99.00
2007 01 19 20 00 343  8.1  9.5  2.59 17.39  6.40 258 1020.7  10.3  10.5 999.0 99.0 99.00
2007 01 19 21 00 337  8.2 10.3  2.46 17.39  6.60 261 1020.1  10.4  10.6 999.0 99.0 99.00
2007 01 19 22 00 338  7.9  9.6  2.52 17.39  6.56 262 1019.5  10.8  10.6 999.0 99.0 99.00
2007 01 19 23 00 335  8.5 10.3  2.45 17.39  6.62 264 1018.9  10.7  10.3 999.0 99.0 99.00
2007 01 20 00 00 330  8.7 10.8  2.43 16.00  6.72 263 1018.7  10.7  10.1 999.0 99.0 99.00
2007 01 20 01 00 335 10.4 12.7  2.37 17.39  6.35 256 1018.5  10.8  10.1 999.0 99.0 99.00
2007 01 20 02 00 340  9.2 11.4  2.45  7.14  6.05 303 1018.3  10.9  10.1 999.0 99.0 99.00
2007 01 20 03 00 341  6.8  8.2  2.64  8.33  6.17 295 1018.5  10.8  10.0 999.0 99.0 99.00
2007 01 20 04 00 346  7.7  9.4  2.61  8.33  6.23 301 1018.6  10.7  10.1 999.0 99.0 99.00
2007 01 20 05 00 339 10.8 13.3  2.59  8.33  6.21 304 1018.7  10.7  10.1 999.0 99.0 99.00
2007 01 20 06 00 339  8.8 10.4  2.70 16.00  6.35 264 1019.1  10.7  10.2 999.0 99.0 99.00
2007 01 20 07 00 340 10.6 12.7  2.67 16.00  6.50 260 1019.3  10.8  10.2 999.0 99.0 99.00
2007 01 20 08 00 334 11.3 13.3  2.99  7.69  6.45 305 1019.3  10.5  10.3 999.0 99.0 99.00
