#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 05 24 15 50 999 99.0 99.0  1.37  7.69  5.85 133 1022.8  17.4  17.6 999.0 99.0 99.00
2010 05 24 16 50 999 99.0 99.0  1.50  8.33  6.21 126 1022.7  18.0  17.9 999.0 99.0 99.00
2010 05 24 17 50 999 99.0 99.0  1.41  7.69  6.16 119 1022.7  18.1  17.9 999.0 99.0 99.00
2010 05 24 18 50 999 99.0 99.0  1.42  8.33  6.16 120 1022.6  18.3  17.9 999.0 99.0 99.00
2010 05 24 19 50 999 99.0 99.0  1.64  8.33  6.65 135 1022.4  18.3  17.8 999.0 99.0 99.00
2010 05 24 20 50 999 99.0 99.0  1.73  9.09  6.75 138 1022.2  18.2  17.9 999.0 99.0 99.00
2010 05 24 21 50 999 99.0 99.0  1.76  7.69  6.89 130 1022.3  18.1  17.9 999.0 99.0 99.00
2010 05 24 22 50 999 99.0 99.0  1.84  8.33  7.06 144 1022.1  17.9  17.9 999.0 99.0 99.00
2010 05 24 23 50 999 99.0 99.0  1.75  9.09  6.68 139 1022.1  17.8  17.9 999.0 99.0 99.00
2010 05 25 00 50 999 99.0 99.0  1.81  8.33  6.60 140 1022.0  18.1  17.8 999.0 99.0 99.00
2010 05 25 01 50 999 99.0 99.0  1.81  9.09  6.60 142 1022.3  18.1  17.8 999.0 99.0 99.00
2010 05 25 02 50 999 99.0 99.0  1.95  9.09  6.84 132 1022.4  17.9  17.7 999.0 99.0 99.00
2010 05 25 03 50 999 99.0 99.0  1.93  9.09  6.96 137 1022.1  18.2  17.6 999.0 99.0 99.00
2010 05 25 04 50 999 99.0 99.0  1.85  9.09  6.72 129 1021.7  17.9  17.6 999.0 99.0 99.00
2010 05 25 05 50 999 99.0 99.0  2.14  8.33  6.99 134 1021.2  17.8  17.5 999.0 99.0 99.00
2010 05 25 06 50 999 99.0 99.0  2.20  8.33  7.04 129 1020.8  18.1  17.4 999.0 99.0 99.00
2010 05 25 07 50 999 99.0 99.0  2.22 10.00  7.14 140 1020.6  17.2  17.3 999.0 99.0 99.00
2010 05 25 08 50 999 99.0 99.0  2.18 10.00  7.16 147 1020.2  17.4  17.3 999.0 99.0 99.00
2010 05 25 09 50 999 99.0 99.0  2.30 10.00  7.29 139 1020.0  17.4  17.1 999.0 99.0 99.00
2010 05 25 10 50 999 99.0 99.0  2.50 10.00  7.45 138 1020.3  17.4  16.8 999.0 99.0 99.00
2010 05 25 12 50 999 99.0 99.0  2.76 10.00  7.46 139 1021.2  17.3  16.5 999.0 99.0 99.00
2010 05 25 13 50 999 99.0 99.0  2.49 10.00  7.15 134 1021.1  17.4  16.5 999.0 99.0 99.00
2010 05 25 14 50 999 99.0 99.0  2.69 10.81  7.11 137 1021.2  17.2  16.7 999.0 99.0 99.00
2010 05 25 15 50 999 99.0 99.0  2.80 11.43  7.12 132 1021.0  17.1  16.6 999.0 99.0 99.00
2010 05 25 16 50 999 99.0 99.0  3.08 10.00  7.31 132 1020.9  17.1  16.6 999.0 99.0 99.00
2010 05 25 17 50 999 99.0 99.0  3.34 12.12  7.76 131 1020.3  17.2  16.6 999.0 99.0 99.00
2010 05 25 18 50 999 99.0 99.0  3.25 11.43  7.76 127 1020.0  17.1  16.7 999.0 99.0 99.00
2010 05 25 19 50 999 99.0 99.0  3.36 12.12  7.76 128 1019.3  16.9  16.4 999.0 99.0 99.00
2010 05 25 20 50 999 99.0 99.0  3.65 12.12  8.06 121 1018.9  16.9  16.2 999.0 99.0 99.00
2010 05 25 21 50 999 99.0 99.0  3.21 12.12  7.65 127 1018.2  16.8  16.3 999.0 99.0 99.00
2010 05 25 22 50 999 99.0 99.0  3.44 12.12  7.92 120 1017.9  16.7  16.0 999.0 99.0 99.00
2010 05 25 23 50 999 99.0 99.0  3.27 11.43  7.86 124 1018.0  16.6  15.8 999.0 99.0 99.00
2010 05 26 00 50 999 99.0 99.0  3.74 11.43  8.37 126 1017.7  16.4  15.8 999.0 99.0 99.00
2010 05 26 01 50 999 99.0 99.0  3.89 12.12  8.40 120 1017.8  16.4  15.8 999.0 99.0 99.00
2010 05 26 02 50 999 99.0 99.0  3.62 12.12  7.95 123 1017.9  16.3  15.7 999.0 99.0 99.00
2010 05 26 03 50 999 99.0 99.0  3.52 12.12  7.59 126 1017.3  16.4  15.5 999.0 99.0 99.00
2010 05 26 04 50 999 99.0 99.0  3.43 11.43  7.41 126 1017.0  16.4  15.3 999.0 99.0 99.00
2010 05 26 05 50 999 99.0 99.0  3.40 10.81  7.45 131 1016.3  16.3  15.2 999.0 99.0 99.00
2010 05 26 06 50 999 99.0 99.0  3.25 11.43  7.26 125 1015.8  16.1  15.1 999.0 99.0 99.00
2010 05 26 07 50 999 99.0 99.0  3.18 11.43  7.30 123 1014.8  16.0  15.1 999.0 99.0 99.00
2010 05 26 08 50 999 99.0 99.0  2.94 11.43  7.27 123 1014.3  16.3  15.1 999.0 99.0 99.00
2010 05 26 09 50 999 99.0 99.0  2.76 11.43  7.06 125 1013.9  16.4  15.1 999.0 99.0 99.00
2010 05 26 10 50 999 99.0 99.0  2.84 10.81  7.19 118 1014.5  16.3  15.1 999.0 99.0 99.00
2010 05 26 11 50 999 99.0 99.0  2.72 10.00  7.18 125 1014.5  16.3  15.1 999.0 99.0 99.00
2010 05 26 12 50 999 99.0 99.0  2.65 11.43  7.16 118 1014.5  16.4  15.1 999.0 99.0 99.00
2010 05 26 13 50 999 99.0 99.0  2.78 10.81  7.45 117 1014.5  16.2  15.3 999.0 99.0 99.00
2010 05 26 14 50 999 99.0 99.0  2.60 10.81  7.23 116 1014.3  16.2  15.5 999.0 99.0 99.00
2010 05 26 15 50 999 99.0 99.0  2.79 11.43  7.47 124 1014.0  16.4  15.7 999.0 99.0 99.00
2010 05 26 16 50 999 99.0 99.0  2.49 10.81  7.23 122 1013.9  16.6  15.8 999.0 99.0 99.00
2010 05 26 17 50 999 99.0 99.0  2.29 11.43  7.21 119 1013.3  16.3  15.9 999.0 99.0 99.00
2010 05 26 18 50 999 99.0 99.0  2.27 10.81  7.05 118 1012.8  16.3  15.9 999.0 99.0 99.00
2010 05 26 19 50 999 99.0 99.0  2.17 10.81  7.10 123 1011.9  16.6  15.7 999.0 99.0 99.00
2010 05 26 20 50 999 99.0 99.0  2.23 10.81  7.26 122 1011.5  16.7  16.1 999.0 99.0 99.00
2010 05 26 21 50 999 99.0 99.0  2.21 10.00  7.17 118 1011.2  17.0  16.4 999.0 99.0 99.00
2010 05 26 22 50 999 99.0 99.0  2.00 10.81  6.80 128 1010.8  16.8  16.1 999.0 99.0 99.00
2010 05 26 23 50 999 99.0 99.0  2.23 10.81  7.24 122 1010.2  16.7  16.0 999.0 99.0 99.00
2010 05 27 00 50 999 99.0 99.0  2.13 10.81  7.23 122 1009.9  16.6  15.9 999.0 99.0 99.00
2010 05 27 01 50 999 99.0 99.0  2.02 10.81  7.15 119 1010.0  16.5  15.9 999.0 99.0 99.00
2010 05 27 02 50 999 99.0 99.0  1.95  9.09  7.14 123 1010.3  16.3  15.9 999.0 99.0 99.00
2010 05 27 03 50 999 99.0 99.0  1.90 10.00  7.18 124 1010.3  15.9  15.9 999.0 99.0 99.00
2010 05 27 04 50 999 99.0 99.0  1.77 10.00  7.14 127 1009.8  15.9  15.9 999.0 99.0 99.00
2010 05 27 05 50 999 99.0 99.0  1.73 10.81  7.34 128 1009.4  16.0  15.9 999.0 99.0 99.00
2010 05 27 06 50 999 99.0 99.0  1.79 10.00  7.55 123 1009.0  16.4  15.8 999.0 99.0 99.00
2010 05 27 07 50 999 99.0 99.0  1.81 10.00  7.52 124 1008.9  16.5  15.7 999.0 99.0 99.00
2010 05 27 08 50 999 99.0 99.0  1.57 10.81  7.35 120 1009.1  16.5  15.7 999.0 99.0 99.00
2010 05 27 09 50 999 99.0 99.0  1.69 10.81  7.54 123 1008.9  16.7  15.6 999.0 99.0 99.00
2010 05 27 10 50 999 99.0 99.0  1.73 10.00  7.69 116 1008.9  17.0  15.7 999.0 99.0 99.00
2010 05 27 11 50 999 99.0 99.0  1.53 10.81  7.51 124 1009.2  17.3  15.9 999.0 99.0 99.00
2010 05 27 12 50 999 99.0 99.0  1.64 10.00  7.77 117 1008.8  17.4  16.1 999.0 99.0 99.00
2010 05 27 13 50 999 99.0 99.0  1.58 10.00  7.56 120 1008.4  17.5  16.1 999.0 99.0 99.00
2010 05 27 14 50 999 99.0 99.0  1.54 10.81  7.71 120 1008.7  18.0  16.6 999.0 99.0 99.00
2010 05 27 15 50 999 99.0 99.0  1.44 10.00  7.57 131 1008.0  18.5  17.4 999.0 99.0 99.00
2010 05 27 16 50 999 99.0 99.0  1.43 10.00  7.61 119 1008.1  18.9  17.5 999.0 99.0 99.00
2010 05 27 17 50 999 99.0 99.0  1.33 10.00  7.50 125 1008.6  18.8  18.1 999.0 99.0 99.00
2010 05 27 18 50 999 99.0 99.0  1.31 10.00  7.44 126 1008.3  18.8  18.3 999.0 99.0 99.00
2010 05 27 19 50 999 99.0 99.0  1.34 10.00  7.60 123 1008.3  18.0  17.7 999.0 99.0 99.00
2010 05 27 20 50 999 99.0 99.0  1.37 10.00  6.68 118 1008.4  17.3  17.1 999.0 99.0 99.00
2010 05 27 21 50 999 99.0 99.0  1.40 10.00  5.73 119 1008.6  16.9  16.5 999.0 99.0 99.00
2010 05 27 22 50 999 99.0 99.0  1.35 10.00  5.13 124 1008.5  16.6  16.3 999.0 99.0 99.00
2010 05 27 23 50 999 99.0 99.0  1.44 10.00  5.20 127 1009.1  16.8  16.4 999.0 99.0 99.00
2010 05 28 00 50 999 99.0 99.0  1.46 10.00  5.62 120 1009.8  17.0  16.5 999.0 99.0 99.00
2010 05 28 01 50 999 99.0 99.0  1.55  9.09  5.89 129 1010.2  17.4  16.6 999.0 99.0 99.00
2010 05 28 02 50 999 99.0 99.0  1.59 10.00  5.60 127 1010.8  17.4  16.7 999.0 99.0 99.00
2010 05 28 03 50 999 99.0 99.0  1.58  9.09  5.51 134 1010.5  17.2  16.7 999.0 99.0 99.00
2010 05 28 04 50 999 99.0 99.0  1.52  9.09  5.38 116 1010.8  17.2  16.9 999.0 99.0 99.00
2010 05 28 05 50 999 99.0 99.0  1.59 10.00  5.04 122 1011.1  17.4  16.7 999.0 99.0 99.00
2010 05 28 06 50 999 99.0 99.0  1.68 10.00  5.16 127 1011.1  17.2  16.5 999.0 99.0 99.00
2010 05 28 07 50 999 99.0 99.0  1.67  6.25  5.34  48 1010.8  17.2  16.4 999.0 99.0 99.00
2010 05 28 08 50 999 99.0 99.0  1.76  9.09  5.20 126 1013.7  18.8  16.2 999.0 99.0 99.00
2010 05 28 09 50 999 99.0 99.0  1.69  6.25  5.16  50 1013.6  17.1  16.3 999.0 99.0 99.00
2010 05 28 10 50 999 99.0 99.0  1.51  6.25  5.01  36 1014.2  16.8  16.1 999.0 99.0 99.00
2010 05 28 11 50 999 99.0 99.0  1.63  9.09  5.55 124 1013.3  16.5  16.5 999.0 99.0 99.00
2010 05 28 12 50 999 99.0 99.0  1.55  9.09  5.68 124 1013.1  16.4  16.5 999.0 99.0 99.00
2010 05 28 13 50 999 99.0 99.0  1.59  9.09  5.78 128 1013.5  16.4  16.3 999.0 99.0 99.00
2010 05 28 14 50 999 99.0 99.0  1.50  9.09  5.72 118 1014.1  16.7  16.3 999.0 99.0 99.00
2010 05 28 15 50 999 99.0 99.0  1.54  9.09  5.81 111 1014.2  16.9  16.2 999.0 99.0 99.00
2010 05 28 16 50 999 99.0 99.0  1.63  9.09  5.90 103 1014.7  16.9  16.2 999.0 99.0 99.00
2010 05 28 17 50 999 99.0 99.0  1.52  7.69  5.83  70 1015.3  17.0  16.4 999.0 99.0 99.00
2010 05 28 18 50 999 99.0 99.0  1.69  9.09  6.23 105 1015.1  17.2  16.3 999.0 99.0 99.00
2010 05 28 19 50 999 99.0 99.0  1.59  9.09  6.36 109 1015.0  17.7  16.8 999.0 99.0 99.00
2010 05 28 20 50 999 99.0 99.0  1.64  8.33  6.43  89 1014.4  18.0  16.8 999.0 99.0 99.00
2010 05 28 21 50 999 99.0 99.0  1.69  8.33  6.37  87 1014.6  17.8  16.6 999.0 99.0 99.00
2010 05 28 22 50 999 99.0 99.0  1.47  9.09  6.24 102 1014.6  18.0  16.6 999.0 99.0 99.00
2010 05 28 23 50 999 99.0 99.0  1.60  8.33  6.32  96 1014.6  18.0  16.4 999.0 99.0 99.00
2010 05 29 00 50 999 99.0 99.0  1.49  8.33  6.11 100 1015.3  17.9  16.3 999.0 99.0 99.00
2010 05 29 01 50 999 99.0 99.0  1.49  8.33  5.92 109 1015.9  17.7  16.2 999.0 99.0 99.00
2010 05 29 02 50 999 99.0 99.0  1.33  7.14  5.72  84 1016.1  17.6  16.0 999.0 99.0 99.00
2010 05 29 03 50 999 99.0 99.0  1.29  8.33  5.85 100 1016.4  17.7  16.0 999.0 99.0 99.00
2010 05 29 04 50 999 99.0 99.0  1.27  8.33  5.76 128 1016.3  17.8  16.0 999.0 99.0 99.00
2010 05 29 05 50 999 99.0 99.0  1.35  8.33  5.95 107 1016.5  17.9  16.1 999.0 99.0 99.00
2010 05 29 06 50 999 99.0 99.0  1.44  8.33  5.93 117 1016.1  17.7  16.2 999.0 99.0 99.00
2010 05 29 07 50 999 99.0 99.0  1.32  9.09  5.82 117 1016.1  17.6  16.3 999.0 99.0 99.00
2010 05 29 08 50 999 99.0 99.0  1.38  8.33  5.95 106 1015.6  17.8  16.4 999.0 99.0 99.00
2010 05 29 09 50 999 99.0 99.0  1.18  9.09  5.74 121 1015.9  17.5  16.4 999.0 99.0 99.00
2010 05 29 10 50 999 99.0 99.0  1.34  8.33  5.71 122 1016.1  17.3  16.5 999.0 99.0 99.00
2010 05 29 11 50 999 99.0 99.0  1.25  8.33  5.62 123 1016.4  17.3  16.5 999.0 99.0 99.00
2010 05 29 12 50 999 99.0 99.0  1.22  8.33  5.71 140 1016.4  17.8  16.5 999.0 99.0 99.00
2010 05 29 13 50 999 99.0 99.0  1.25  9.09  5.62 135 1016.4  18.1  16.5 999.0 99.0 99.00
2010 05 29 14 50 999 99.0 99.0  1.32  8.33  5.72 127 1016.8  18.2  16.6 999.0 99.0 99.00
2010 05 29 15 50 999 99.0 99.0  1.25  6.67  5.45 105 1017.3  18.0  16.7 999.0 99.0 99.00
2010 05 29 16 50 999 99.0 99.0  1.16  6.67  5.27 124 1017.4  18.1  17.0 999.0 99.0 99.00
2010 05 29 17 50 999 99.0 99.0  1.18  6.67  5.35 122 1017.0  18.4  17.1 999.0 99.0 99.00
2010 05 29 18 50 999 99.0 99.0  1.13  5.88  5.42 134 1016.4  18.6  17.2 999.0 99.0 99.00
2010 05 29 19 50 999 99.0 99.0  1.13  8.33  5.53 112 1016.1  18.7  17.3 999.0 99.0 99.00
2010 05 29 20 50 999 99.0 99.0  1.11  8.33  5.30 127 1015.6  18.9  17.4 999.0 99.0 99.00
2010 05 29 21 50 999 99.0 99.0  1.13  7.69  4.82 125 1015.0  19.1  17.3 999.0 99.0 99.00
2010 05 29 22 50 999 99.0 99.0  1.12  7.14  4.62 110 1014.9  19.0  17.2 999.0 99.0 99.00
2010 05 29 23 50 999 99.0 99.0  1.16  7.69  4.59 103 1014.9  18.8  17.0 999.0 99.0 99.00
2010 05 30 00 50 999 99.0 99.0  1.19  6.25  4.53 132 1015.2  18.5  16.8 999.0 99.0 99.00
2010 05 30 01 50 999 99.0 99.0  1.18  8.33  4.60 109 1015.7  18.4  16.7 999.0 99.0 99.00
2010 05 30 02 50 999 99.0 99.0  1.19  8.33  4.71 115 1016.1  18.6  16.5 999.0 99.0 99.00
2010 05 30 03 50 999 99.0 99.0  1.16  8.33  4.80 123 1016.2  18.6  16.6 999.0 99.0 99.00
2010 05 30 04 50 999 99.0 99.0  1.23  5.88  4.92 147 1015.9  18.7  16.6 999.0 99.0 99.00
2010 05 30 05 50 999 99.0 99.0  1.18  7.69  4.92 120 1015.9  18.8  16.7 999.0 99.0 99.00
2010 05 30 06 50 999 99.0 99.0  1.26  7.69  5.04 118 1015.5  18.3  16.7 999.0 99.0 99.00
2010 05 30 07 50 999 99.0 99.0  1.12  8.33  5.01 107 1015.4  18.1  16.8 999.0 99.0 99.00
2010 05 30 08 50 999 99.0 99.0  1.10  7.69  5.06 107 1015.3  18.5  16.8 999.0 99.0 99.00
2010 05 30 09 50 999 99.0 99.0  1.11  5.26  5.09 146 1015.6  18.7  16.8 999.0 99.0 99.00
2010 05 30 10 50 999 99.0 99.0  1.01  5.56  4.88 146 1015.8  18.4  16.7 999.0 99.0 99.00
2010 05 30 11 50 999 99.0 99.0  0.96  9.09  4.89 120 1016.3  18.5  16.7 999.0 99.0 99.00
2010 05 30 12 50 999 99.0 99.0  0.97  9.09  5.02 104 1016.4  18.5  16.7 999.0 99.0 99.00
2010 05 30 13 50 999 99.0 99.0  0.96  5.56  4.66 156 1016.3  18.7  16.8 999.0 99.0 99.00
2010 05 30 14 50 999 99.0 99.0  0.95  5.56  4.63 153 1016.5  18.9  16.9 999.0 99.0 99.00
2010 05 30 15 50 999 99.0 99.0  1.04  9.09  4.88 112 1016.2  18.9  17.0 999.0 99.0 99.00
2010 05 30 16 50 999 99.0 99.0  0.96  5.26  4.59 166 1016.2  19.1  17.2 999.0 99.0 99.00
2010 05 30 17 50 999 99.0 99.0  0.93  8.33  4.67 129 1016.1  19.2  17.4 999.0 99.0 99.00
2010 05 30 18 50 999 99.0 99.0  0.95  5.26  4.50 164 1015.9  19.3  17.7 999.0 99.0 99.00
2010 05 30 19 50 999 99.0 99.0  0.87  5.00  4.49 173 1015.7  19.5  17.8 999.0 99.0 99.00
2010 05 30 20 50 999 99.0 99.0  0.87  5.26  4.48 167 1015.3  19.5  18.0 999.0 99.0 99.00
2010 05 30 21 50 999 99.0 99.0  0.82  9.09  4.52 111 1015.4  19.9  18.0 999.0 99.0 99.00
2010 05 30 22 50 999 99.0 99.0  0.84  5.26  4.36 154 1015.4  20.2  17.9 999.0 99.0 99.00
2010 05 30 23 50 999 99.0 99.0  0.79  5.26  4.35 165 1015.3  20.1  17.9 999.0 99.0 99.00
2010 05 31 00 50 999 99.0 99.0  0.79  4.55  4.09 183 1015.9  19.9  17.8 999.0 99.0 99.00
2010 05 31 01 50 999 99.0 99.0  0.76  4.76  4.08 168 1016.4  19.8  17.8 999.0 99.0 99.00
2010 05 31 02 50 999 99.0 99.0  0.68  9.09  4.18 115 1016.8  19.7  17.8 999.0 99.0 99.00
2010 05 31 03 50 999 99.0 99.0  0.74  5.00  4.29 172 1016.9  19.9  17.7 999.0 99.0 99.00
2010 05 31 04 50 999 99.0 99.0  0.76  4.76  4.12 182 1017.1  19.8  17.7 999.0 99.0 99.00
2010 05 31 05 50 999 99.0 99.0  0.75  8.33  3.99 112 1017.3  19.9  17.7 999.0 99.0 99.00
2010 05 31 06 50 999 99.0 99.0  0.71  5.56  4.32 155 1017.5  19.1  17.7 999.0 99.0 99.00
2010 05 31 07 50 999 99.0 99.0  0.72  5.00  4.59 172 1017.4  19.3  17.6 999.0 99.0 99.00
2010 05 31 08 50 999 99.0 99.0  0.74  5.26  4.71 165 1017.7  19.6  17.8 999.0 99.0 99.00
2010 05 31 09 50 999 99.0 99.0  0.68  5.56  4.56 160 1018.1  19.7  17.9 999.0 99.0 99.00
2010 05 31 10 50 999 99.0 99.0  0.70  5.56  4.49 159 1018.7  19.8  18.0 999.0 99.0 99.00
2010 05 31 11 50 999 99.0 99.0  0.79  5.56  4.67 161 1019.0  19.7  18.1 999.0 99.0 99.00
2010 05 31 12 50 999 99.0 99.0  0.77  5.88  4.68 157 1019.4  19.7  18.2 999.0 99.0 99.00
2010 05 31 13 50 999 99.0 99.0  0.71  5.26  4.66 173 1019.5  19.7  18.4 999.0 99.0 99.00
2010 05 31 14 50 999 99.0 99.0  0.76  5.26  4.82 183 1019.3  20.0  18.8 999.0 99.0 99.00
2010 05 31 15 50 999 99.0 99.0  0.77  5.56  4.71 182 1019.4  20.1  19.1 999.0 99.0 99.00
2010 05 31 16 50 999 99.0 99.0  0.75  5.56  4.80 180 1019.3  20.3  19.3 999.0 99.0 99.00
2010 05 31 17 50 999 99.0 99.0  0.76  5.26  4.59 184 1019.0  20.6  19.5 999.0 99.0 99.00
2010 05 31 18 50 999 99.0 99.0  0.74  5.26  4.59 181 1018.5  20.9  19.7 999.0 99.0 99.00
2010 05 31 19 50 999 99.0 99.0  0.65  5.56  4.36 167 1018.1  21.1  19.7 999.0 99.0 99.00
2010 05 31 20 50 999 99.0 99.0  0.65  5.26  4.30 160 1018.0  21.5  19.8 999.0 99.0 99.00
2010 05 31 21 50 999 99.0 99.0  0.66  5.00  4.14 172 1017.6  21.0  19.7 999.0 99.0 99.00
2010 05 31 22 50 999 99.0 99.0  0.58  4.55  3.94 181 1017.5  21.0  19.7 999.0 99.0 99.00
2010 05 31 23 50 999 99.0 99.0  0.62  4.76  3.61 165 1017.5  21.1  19.6 999.0 99.0 99.00
2010 06 01 00 50 999 99.0 99.0  0.67  3.33  3.52 186 1017.8  21.1  19.4 999.0 99.0 99.00
2010 06 01 01 50 999 99.0 99.0  0.69  3.13  3.49 196 1018.7  20.8  19.2 999.0 99.0 99.00
2010 06 01 02 50 999 99.0 99.0  0.71  3.70  3.46 197 1018.8  21.1  19.2 999.0 99.0 99.00
2010 06 01 03 50 999 99.0 99.0  0.81  4.00  3.52 215 1018.3  20.8  18.7 999.0 99.0 99.00
2010 06 01 04 50 999 99.0 99.0  0.88  4.17  3.68 207 1018.5  20.3  18.3 999.0 99.0 99.00
2010 06 01 05 50 999 99.0 99.0  0.80  4.76  3.73 189 1018.6  19.5  18.1 999.0 99.0 99.00
2010 06 01 06 50 999 99.0 99.0  0.73  4.76  3.98 178 1018.3  19.5  18.1 999.0 99.0 99.00
2010 06 01 07 50 999 99.0 99.0  0.70  4.76  3.91 181 1017.9  19.7  18.2 999.0 99.0 99.00
2010 06 01 08 50 999 99.0 99.0  0.66  4.17  3.99 181 1018.1  19.2  17.9 999.0 99.0 99.00
2010 06 01 09 50 999 99.0 99.0  0.70  4.76  3.94 180 1018.0  20.0  18.4 999.0 99.0 99.00
2010 06 01 10 50 999 99.0 99.0  0.65  4.35  4.01 194 1018.0  19.4  18.2 999.0 99.0 99.00
2010 06 01 11 50 999 99.0 99.0  0.61  4.55  3.92 188 1018.0  19.9  18.4 999.0 99.0 99.00
2010 06 01 12 50 999 99.0 99.0  0.65  4.55  3.90 184 1017.6  19.7  18.4 999.0 99.0 99.00
2010 06 01 13 50 999 99.0 99.0  0.63  4.35  4.07 188 1017.5  19.7  18.4 999.0 99.0 99.00
2010 06 01 14 50 999 99.0 99.0  0.73  4.35  4.02 185 1017.3  19.7  18.5 999.0 99.0 99.00
2010 06 01 15 50 999 99.0 99.0  0.71  4.55  4.07 175 1017.0  19.9  18.7 999.0 99.0 99.00
2010 06 01 16 50 999 99.0 99.0  0.71  4.76  4.19 173 1016.7  19.9  18.8 999.0 99.0 99.00
2010 06 01 17 50 999 99.0 99.0  0.80  5.00  4.15 174 1016.0  20.1  18.7 999.0 99.0 99.00
2010 06 01 18 50 999 99.0 99.0  0.82  4.55  3.86 179 1015.3  20.1  18.7 999.0 99.0 99.00
2010 06 01 19 50 999 99.0 99.0  0.80  4.76  3.67 176 1014.6  20.2  18.6 999.0 99.0 99.00
2010 06 01 20 50 999 99.0 99.0  0.87  4.55  3.86 173 1014.2  20.3  18.6 999.0 99.0 99.00
2010 06 01 21 50 999 99.0 99.0  0.79  4.35  3.77 178 1013.8  20.2  18.6 999.0 99.0 99.00
2010 06 01 22 50 999 99.0 99.0  0.82  4.76  3.81 179 1013.4  20.2  18.7 999.0 99.0 99.00
2010 06 01 23 50 999 99.0 99.0  0.84  4.76  3.64 173 1013.6  20.4  18.7 999.0 99.0 99.00
2010 06 02 00 50 999 99.0 99.0  0.86  5.26  3.75 164 1013.7  20.4  18.7 999.0 99.0 99.00
2010 06 02 01 50 999 99.0 99.0  0.80  5.26  3.83 171 1013.5  20.1  18.7 999.0 99.0 99.00
2010 06 02 02 50 999 99.0 99.0  0.86  5.00  3.87 176 1013.9  20.4  18.7 999.0 99.0 99.00
2010 06 02 03 50 999 99.0 99.0  0.79  4.17  3.78 203 1013.8  20.2  18.6 999.0 99.0 99.00
2010 06 02 04 50 999 99.0 99.0  0.84  5.56  4.08 165 1013.6  19.8  18.6 999.0 99.0 99.00
2010 06 02 05 50 999 99.0 99.0  0.85  5.88  4.37 168 1013.3  19.6  18.7 999.0 99.0 99.00
2010 06 02 06 50 999 99.0 99.0  0.83  5.88  4.51 171 1013.0  19.6  18.4 999.0 99.0 99.00
2010 06 02 07 50 999 99.0 99.0  0.84  5.88  4.72 164 1012.7  19.8  18.2 999.0 99.0 99.00
2010 06 02 08 50 999 99.0 99.0  0.87  5.88  4.87 168 1012.6  19.8  18.3 999.0 99.0 99.00
2010 06 02 09 50 999 99.0 99.0  0.77  6.67  4.89 159 1013.0  19.7  18.5 999.0 99.0 99.00
2010 06 02 10 50 999 99.0 99.0  0.91  5.88  5.12 181 1013.6  19.6  18.5 999.0 99.0 99.00
2010 06 02 11 50 999 99.0 99.0  0.91  5.88  5.10 176 1013.6  19.6  18.4 999.0 99.0 99.00
2010 06 02 12 50 999 99.0 99.0  1.02  6.25  5.30 167 1013.7  19.7  18.6 999.0 99.0 99.00
2010 06 02 13 50 999 99.0 99.0  1.01  5.88  5.14 177 1013.8  19.9  19.1 999.0 99.0 99.00
2010 06 02 14 50 999 99.0 99.0  0.94  5.88  5.02 178 1014.1  20.0  19.2 999.0 99.0 99.00
2010 06 02 15 50 999 99.0 99.0  1.03  5.88  4.81 177 1014.5  20.6  19.4 999.0 99.0 99.00
2010 06 02 16 50 999 99.0 99.0  1.08  6.25  4.92 184 1014.2  21.1  19.7 999.0 99.0 99.00
2010 06 02 17 50 999 99.0 99.0  1.04  6.25  4.86 178 1013.3  20.9  20.1 999.0 99.0 99.00
2010 06 02 18 50 999 99.0 99.0  1.05  5.56  4.92 186 1012.7  21.1  20.2 999.0 99.0 99.00
2010 06 02 19 50 999 99.0 99.0  1.14  5.88  5.09 179 1012.3  21.1  20.2 999.0 99.0 99.00
2010 06 02 20 50 999 99.0 99.0  0.94  6.25  4.91 173 1012.3  21.5  20.6 999.0 99.0 99.00
2010 06 02 21 50 999 99.0 99.0  0.91  5.88  5.04 172 1011.9  21.2  20.7 999.0 99.0 99.00
2010 06 02 22 50 999 99.0 99.0  0.77  6.25  5.04 169 1011.8  21.1  20.7 999.0 99.0 99.00
2010 06 02 23 50 999 99.0 99.0  0.80  6.67  5.34 171 1011.8  20.9  20.6 999.0 99.0 99.00
2010 06 03 00 50 999 99.0 99.0  0.76  5.88  5.30 176 1011.6  20.9  20.3 999.0 99.0 99.00
2010 06 03 01 50 999 99.0 99.0  0.73  7.14  5.13 155 1011.4  20.8  20.0 999.0 99.0 99.00
2010 06 03 02 50 999 99.0 99.0  0.72  6.25  5.22 174 1011.6  21.0  19.8 999.0 99.0 99.00
2010 06 03 03 50 999 99.0 99.0  0.72  6.25  4.88 177 1011.3  21.0  20.1 999.0 99.0 99.00
2010 06 03 04 50 999 99.0 99.0  0.80  6.67  4.85 166 1010.8  21.2  19.7 999.0 99.0 99.00
2010 06 03 05 50 999 99.0 99.0  0.84  7.14  4.43 155 1010.5  21.0  19.4 999.0 99.0 99.00
2010 06 03 06 50 999 99.0 99.0  0.85  6.67  4.71 153 1010.5  21.1  19.1 999.0 99.0 99.00
