#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 11 04 11 50 268  3.0  3.5  0.77  4.00  4.12 999 9999.0  10.2  10.3 999.0 99.0 99.00
2008 11 04 12 50 267  2.5  3.1  0.73  4.17  4.19 999 9999.0  10.2  10.3 999.0 99.0 99.00
2008 11 04 13 50 236  1.9  2.4  0.71  4.00  4.16 999 9999.0  10.5  10.3 999.0 99.0 99.00
2008 11 04 14 50 214  2.2  2.8  0.65  3.85  4.15 999 9999.0  10.5  10.5 999.0 99.0 99.00
2008 11 04 15 50 218  2.9  3.4  0.60  4.00  4.09 999 9999.0  10.5  10.5 999.0 99.0 99.00
2008 11 04 16 50 218  4.3  5.1  0.59  4.17  4.18 999 9999.0  10.5  10.5 999.0 99.0 99.00
2008 11 04 17 50 218  4.0  4.7  0.62  4.00  4.15 999 9999.0  10.5  10.5 999.0 99.0 99.00
2008 11 04 18 50 208  3.3  4.0  0.60  3.57  4.11 999 9999.0  10.6  10.5 999.0 99.0 99.00
2008 11 04 19 50 209  2.7  3.3  0.57 10.00  4.17 999 9999.0  10.9  10.5 999.0 99.0 99.00
2008 11 04 20 50 192  3.5  4.1  0.57  9.09  4.46 999 9999.0  10.6  10.5 999.0 99.0 99.00
2008 11 04 21 50 187  3.2  3.8  0.54  9.09  4.43 999 9999.0  10.6  10.5 999.0 99.0 99.00
2008 11 04 22 50 183  3.5  4.2  0.59  9.09  4.62 999 9999.0  10.9  10.5 999.0 99.0 99.00
2008 11 04 23 50 195  4.2  4.8  0.57  9.09  4.53 999 9999.0  11.0  10.5 999.0 99.0 99.00
2008 11 05 00 50 200  5.6  6.9  0.63 10.00  4.50 999 9999.0  11.4  10.5 999.0 99.0 99.00
2008 11 05 01 50 208  6.3  7.4  0.67  3.57  3.67 999 9999.0  11.7  10.5 999.0 99.0 99.00
2008 11 05 02 50 210  5.7  6.6  0.75  3.70  3.77 999 9999.0  11.4  10.5 999.0 99.0 99.00
2008 11 05 03 50 211  5.8  6.6  0.80  3.85  3.90 999 9999.0  11.4  10.5 999.0 99.0 99.00
2008 11 05 04 50 215  5.4  6.2  0.80  3.85  3.97 999 9999.0  11.6  10.5 999.0 99.0 99.00
2008 11 05 05 50 209  6.0  6.9  0.85  4.00  3.81 999 9999.0  11.7  10.5 999.0 99.0 99.00
2008 11 05 06 50 203  5.0  6.2  0.81  4.00  3.98 999 9999.0  11.7  10.5 999.0 99.0 99.00
2008 11 05 07 50 209  4.7  5.4  0.71  3.85  3.89 999 9999.0  11.7  10.5 999.0 99.0 99.00
2008 11 05 08 50 194  4.9  5.5  0.67  9.09  4.19 999 9999.0  11.4  10.4 999.0 99.0 99.00
2008 11 05 09 50 191  4.0  5.0  0.61  9.09  4.29 999 9999.0  11.3  10.3 999.0 99.0 99.00
2008 11 05 10 50 191  3.3  4.0  0.64  9.09  4.66 999 9999.0  11.3  10.3 999.0 99.0 99.00
2008 11 05 11 50 185  3.4  3.9  0.62  8.33  4.99 999 9999.0  11.0  10.3 999.0 99.0 99.00
2008 11 05 12 50 191  4.9  5.7  0.60  9.09  5.30 999 9999.0  11.4  10.3 999.0 99.0 99.00
2008 11 05 13 50 195  4.5  5.1  0.59  8.33  5.14 999 9999.0  11.4  10.2 999.0 99.0 99.00
2008 11 05 14 50 201  3.5  3.9  0.60  7.69  4.95 999 9999.0  11.4  10.2 999.0 99.0 99.00
2008 11 05 15 50 190  4.4  5.0  0.62  8.33  4.94 999 9999.0  11.7  10.4 999.0 99.0 99.00
2008 11 05 16 50 204  4.0  4.5  0.58  9.09  4.98 999 9999.0  11.8  10.5 999.0 99.0 99.00
2008 11 05 17 50 204  2.5  2.8  0.55  9.09  4.81 999 9999.0  11.7  10.3 999.0 99.0 99.00
2008 11 05 18 50 205  0.5  0.8  0.54  6.67  5.04 999 9999.0  11.4  10.5 999.0 99.0 99.00
2008 11 05 19 50 172  0.2  0.9  0.51  9.09  5.38 999 9999.0  11.7  10.5 999.0 99.0 99.00
2008 11 05 20 50  95  1.0  1.2  0.51  9.09  5.29 999 9999.0  11.4  10.5 999.0 99.0 99.00
2008 11 05 21 50 120  2.3  2.6  0.52 10.00  5.57 999 9999.0  11.3  10.5 999.0 99.0 99.00
2008 11 05 22 50 130  3.9  4.5  0.55  9.09  6.08 999 9999.0  11.4  10.5 999.0 99.0 99.00
2008 11 05 23 50 114  3.2  3.6  0.59  9.09  6.65 999 9999.0  11.3  10.5 999.0 99.0 99.00
2008 11 06 00 50  94  2.9  3.1  0.54  9.09  6.66 999 9999.0  11.3  10.5 999.0 99.0 99.00
2008 11 06 01 50  77  3.4  3.8  0.66  7.69  7.00 999 9999.0  11.3  10.5 999.0 99.0 99.00
2008 11 06 02 50  86  3.8  4.3  0.67  7.69  6.73 999 9999.0  11.4  10.5 999.0 99.0 99.00
2008 11 06 03 50  90  4.2  4.8  0.69 10.00  6.96 999 9999.0  11.3  10.5 999.0 99.0 99.00
2008 11 06 04 50  86  4.3  4.8  0.73  9.09  6.33 999 9999.0  11.3  10.5 999.0 99.0 99.00
2008 11 06 05 50  82  4.4  4.8  0.74  7.69  6.35 999 9999.0  11.4  10.5 999.0 99.0 99.00
2008 11 06 06 50  82  5.0  5.7  0.75  8.33  5.99 999 9999.0  11.4  10.3 999.0 99.0 99.00
2008 11 06 07 50  84  5.2  6.0  0.87  8.33  6.18 999 9999.0  11.3  10.2 999.0 99.0 99.00
2008 11 06 08 50  71  5.2  6.0  1.02 10.00  6.03 999 9999.0  11.4  10.2 999.0 99.0 99.00
2008 11 06 09 50  73  6.2  7.2  1.27 10.00  6.36 999 9999.0  11.4  10.2 999.0 99.0 99.00
2008 11 06 10 50  72  6.8  7.8  1.42  9.09  6.41 999 9999.0  11.4  10.2 999.0 99.0 99.00
2008 11 06 11 50  68  7.6  8.8  1.87 10.00  6.82 999 9999.0  11.8  10.2 999.0 99.0 99.00
2008 11 06 12 50  66  7.6  9.5  2.26  9.09  7.10 999 9999.0  12.1  10.2 999.0 99.0 99.00
2008 11 06 13 50  56  7.6  9.3  2.16 11.11  6.99 999 9999.0  12.1  10.2 999.0 99.0 99.00
2008 11 06 14 50  54  7.6  9.1  2.31 11.11  6.67 999 9999.0  11.8  10.2 999.0 99.0 99.00
2008 11 06 15 50  54  7.7  9.1  2.38 11.11  6.74 999 9999.0  11.8  10.2 999.0 99.0 99.00
2008 11 06 16 50  54  8.6 11.1  2.54 11.11  6.64 999 9999.0  11.3  10.2 999.0 99.0 99.00
2008 11 06 17 50  51  7.2  8.8  2.47 11.11  6.37 999 9999.0  11.0  10.2 999.0 99.0 99.00
2008 11 06 18 50  56  7.7  8.9  2.34 11.11  6.17 999 9999.0  11.3  10.3 999.0 99.0 99.00
2008 11 06 19 50  51  6.6  7.8  2.36 11.11  6.39 999 9999.0  11.0  10.3 999.0 99.0 99.00
2008 11 06 20 50  36  6.9  8.1  2.20 11.11  6.36 999 9999.0  11.0  10.3 999.0 99.0 99.00
2008 11 06 21 50  56  6.8  7.6  2.30 11.11  6.45 999 9999.0  10.9  10.3 999.0 99.0 99.00
2008 11 06 22 50  50  5.8  6.7  2.25 10.00  6.55 999 9999.0  10.6  10.2 999.0 99.0 99.00
2008 11 06 23 50  53  6.4  7.3  2.58 10.00  6.85 999 9999.0  10.9  10.2 999.0 99.0 99.00
2008 11 07 00 50  65  5.6  6.6  2.44 11.11  6.72 999 9999.0  10.6  10.3 999.0 99.0 99.00
2008 11 07 01 50  72  5.4  6.3  2.51 11.11  6.95 999 9999.0  10.6  10.2 999.0 99.0 99.00
2008 11 07 02 50  59  4.4  5.1  2.24 10.00  6.56 999 9999.0  10.6  10.3 999.0 99.0 99.00
2008 11 07 03 50  61  5.6  8.0  2.21  9.09  6.86 999 9999.0  10.6  10.3 999.0 99.0 99.00
2008 11 07 04 50  61  4.7  5.8  2.08 10.00  6.76 999 9999.0  10.5  10.3 999.0 99.0 99.00
2008 11 07 05 50  47  3.2  3.7  2.28 10.00  7.19 999 9999.0  10.5  10.3 999.0 99.0 99.00
2008 11 07 06 50  68  4.3  4.8  2.11 11.11  7.14 999 9999.0  10.5  10.2 999.0 99.0 99.00
2008 11 07 07 50  50  2.2  2.6  2.06 10.00  7.10 999 9999.0  10.5  10.3 999.0 99.0 99.00
2008 11 07 08 50  50  2.3  2.9  1.94 10.00  6.97 999 9999.0  10.5  10.5 999.0 99.0 99.00
2008 11 07 09 50  68  3.4  4.1  2.20 10.00  7.30 999 9999.0  10.5  10.5 999.0 99.0 99.00
2008 11 07 10 50  57  3.2  3.8  1.98 10.00  7.23 999 9999.0  10.5  10.5 999.0 99.0 99.00
2008 11 07 11 50  42  1.8  2.5  2.38  9.09  7.72 999 9999.0  10.5  10.5 999.0 99.0 99.00
2008 11 07 12 50  56  2.7  3.3  2.20  9.09  7.43 999 9999.0  10.6  10.5 999.0 99.0 99.00
2008 11 07 13 50  83  4.3  5.1  2.11  9.09  7.28 999 9999.0  10.5  10.5 999.0 99.0 99.00
2008 11 07 14 50  34  1.2  2.0  2.34 10.00  7.60 999 9999.0  10.5  10.5 999.0 99.0 99.00
2008 11 07 15 50  24  2.0  2.8  2.09  9.09  7.50 999 9999.0  10.6  10.5 999.0 99.0 99.00
2008 11 07 16 50  38  2.5  3.1  2.11 10.00  7.22 999 9999.0  10.5  10.5 999.0 99.0 99.00
2008 11 07 17 50  58  2.5  3.2  1.91 11.11  7.20 999 9999.0  10.5  10.6 999.0 99.0 99.00
2008 11 07 18 50  36  1.9  2.4  1.78 10.00  6.84 999 9999.0  10.6  10.6 999.0 99.0 99.00
2008 11 07 19 50   8  1.6  2.2  1.62 10.00  6.87 999 9999.0  10.6  10.6 999.0 99.0 99.00
2008 11 07 20 50  54  1.3  2.2  1.57 10.00  6.54 999 9999.0  10.4  10.5 999.0 99.0 99.00
2008 11 07 21 50  21  0.5  1.2  1.64 10.00  6.95 999 9999.0  10.5  10.5 999.0 99.0 99.00
2008 11 07 22 50   3  1.1  1.8  1.52 10.00  6.95 999 9999.0  10.5  10.6 999.0 99.0 99.00
2008 11 07 23 50  56  1.1  1.6  1.83 10.00  7.65 999 9999.0  10.4  10.6 999.0 99.0 99.00
2008 11 08 00 50   2  0.7  1.5  1.95 10.00  7.89 999 9999.0  10.5  10.5 999.0 99.0 99.00
2008 11 08 01 50  31  0.8  1.2  2.01 10.00  8.12 999 9999.0  10.3  10.5 999.0 99.0 99.00
2008 11 08 02 50 328  0.3  1.0  1.87 10.00  7.83 999 9999.0  10.4  10.2 999.0 99.0 99.00
2008 11 08 03 50 358  0.5  1.3  1.71 10.00  7.51 999 9999.0  10.5  10.2 999.0 99.0 99.00
2008 11 08 04 50 186  0.2  0.7  1.59  9.09  7.35 999 9999.0  10.6  10.2 999.0 99.0 99.00
2008 11 08 05 50 328  0.2  0.5  1.51  9.09  7.20 999 9999.0  10.7  10.3 999.0 99.0 99.00
2008 11 08 06 50 237  0.2  0.5  1.54 10.00  7.11 999 9999.0  10.6  10.5 999.0 99.0 99.00
2008 11 08 07 50 283  0.5  0.8  1.43 10.00  6.91 999 9999.0  10.5  10.3 999.0 99.0 99.00
2008 11 08 08 50   0  0.0  0.2  1.46 10.00  7.03 999 9999.0  10.4  10.6 999.0 99.0 99.00
2008 11 08 09 50 227  0.1  0.4  1.40 10.00  6.81 999 9999.0  10.2  10.6 999.0 99.0 99.00
2008 11 08 10 50 259  1.3  1.8  1.59  9.09  7.22 999 9999.0  10.5  10.6 999.0 99.0 99.00
2008 11 08 11 50 128  0.1  0.5  1.53  9.09  7.11 999 9999.0  10.5  10.6 999.0 99.0 99.00
2008 11 08 12 50 186  0.1  0.6  1.48  9.09  7.04 999 9999.0  10.9  10.6 999.0 99.0 99.00
2008 11 08 13 50 111  0.8  1.4  1.37  9.09  6.84 999 9999.0  11.0  10.5 999.0 99.0 99.00
2008 11 08 14 50 145  2.1  2.9  1.34  9.09  6.90 999 9999.0  11.0  10.9 999.0 99.0 99.00
2008 11 08 15 50 146  2.5  3.3  1.42  9.09  7.08 999 9999.0  11.3  11.0 999.0 99.0 99.00
2008 11 08 16 50 168  2.4  3.1  1.49  9.09  7.30 999 9999.0  11.3  11.0 999.0 99.0 99.00
2008 11 08 17 50 185  2.3  2.6  1.27  9.09  6.97 999 9999.0  11.3  11.0 999.0 99.0 99.00
2008 11 08 18 50 166  1.3  1.8  1.14  9.09  6.67 999 9999.0  11.3  11.0 999.0 99.0 99.00
2008 11 08 19 50 149  1.9  2.5  1.26  9.09  7.08 999 9999.0  11.3  11.0 999.0 99.0 99.00
2008 11 08 20 50 156  2.7  3.4  1.00  9.09  6.65 999 9999.0  11.3  11.0 999.0 99.0 99.00
2008 11 08 21 50 160  3.3  4.0  1.05  9.09  6.61 999 9999.0  11.3  11.0 999.0 99.0 99.00
2008 11 08 22 50 174  3.6  4.1  1.07  9.09  6.63 999 9999.0  11.3  10.9 999.0 99.0 99.00
2008 11 08 23 50 161  4.2  4.9  1.02  8.33  6.53 999 9999.0  11.3  11.0 999.0 99.0 99.00
2008 11 09 00 50 148  5.3  6.5  1.08  8.33  6.71 999 9999.0  11.4  11.0 999.0 99.0 99.00
2008 11 09 01 50 172  4.5  5.2  1.18  9.09  6.75 999 9999.0  11.0  10.9 999.0 99.0 99.00
2008 11 09 02 50 175  5.7  6.8  1.40  8.33  6.88 999 9999.0  11.0  10.9 999.0 99.0 99.00
2008 11 09 03 50 175  5.5  6.6  1.34  8.33  6.18 999 9999.0  11.3  10.6 999.0 99.0 99.00
2008 11 09 04 50 162  5.4  7.0  1.42  9.09  6.27 999 9999.0  11.3  10.6 999.0 99.0 99.00
2008 11 09 05 50 166  6.0  7.2  1.38  9.09  5.94 999 9999.0  11.3  10.6 999.0 99.0 99.00
2008 11 09 06 50 172  6.6  7.6  1.32  9.09  5.41 999 9999.0  11.8  10.6 999.0 99.0 99.00
2008 11 09 07 50 186  5.8  6.7  1.31  9.09  5.27 999 9999.0  11.7  10.6 999.0 99.0 99.00
2008 11 09 08 50 170  5.4  6.4  1.18  9.09  5.12 999 9999.0  11.8  10.8 999.0 99.0 99.00
2008 11 09 09 50 182  4.9  5.7  1.21  9.09  5.25 999 9999.0  11.8  10.9 999.0 99.0 99.00
2008 11 09 10 50 201  4.2  5.3  1.08  9.09  5.17 999 9999.0  11.8  11.0 999.0 99.0 99.00
2008 11 09 11 50 186  5.6  6.5  1.09  9.09  5.21 999 9999.0  12.1  11.0 999.0 99.0 99.00
2008 11 09 12 50 201  4.4  5.1  1.12  9.09  5.18 999 9999.0  11.7  10.9 999.0 99.0 99.00
2008 11 09 13 50 215  5.3  6.4  1.11  8.33  5.54 999 9999.0  11.7  10.9 999.0 99.0 99.00
2008 11 09 14 50 225  7.4  9.6  1.09  8.33  5.24 999 9999.0  11.2  11.0 999.0 99.0 99.00
2008 11 09 15 50 250  9.1 10.7  1.23  7.69  5.01 999 9999.0  11.0  10.9 999.0 99.0 99.00
2008 11 09 16 50 255  9.0 10.6  1.42  8.33  4.72 999 9999.0  11.1  10.9 999.0 99.0 99.00
2008 11 09 17 50 254  8.8 11.4  1.57  8.33  5.11 999 9999.0  11.0  10.6 999.0 99.0 99.00
2008 11 09 18 50 250  8.4 10.2  1.61  4.76  4.87 999 9999.0  11.0  10.5 999.0 99.0 99.00
2008 11 09 19 50 256  9.4 11.3  1.76  4.76  4.83 999 9999.0  11.3  10.5 999.0 99.0 99.00
2008 11 09 20 50 267  8.8 10.7  1.77  5.00  4.82 999 9999.0  11.1  10.5 999.0 99.0 99.00
2008 11 09 21 50 290  5.6  6.6  1.83  5.26  4.76 999 9999.0  10.6  10.5 999.0 99.0 99.00
2008 11 09 22 50 289  3.9  4.7  1.71  5.26  5.04 999 9999.0  10.5  10.5 999.0 99.0 99.00
2008 11 09 23 50 285  1.8  2.4  1.43  5.26  5.05 999 9999.0  10.3  10.5 999.0 99.0 99.00
2008 11 10 00 50 199  1.1  1.8  1.19  5.00  5.01 999 9999.0  10.2  10.5 999.0 99.0 99.00
2008 11 10 01 50 163  2.1  2.8  1.28  9.09  5.41 999 9999.0  10.2  10.5 999.0 99.0 99.00
2008 11 10 02 50 211  3.7  4.4  1.22  9.09  5.48 999 9999.0  10.6  10.5 999.0 99.0 99.00
2008 11 10 03 50 261  4.2  5.2  1.08  4.76  5.17 999 9999.0  10.9  10.5 999.0 99.0 99.00
2008 11 10 04 50 252  5.6  6.9  1.17  8.33  5.46 999 9999.0  10.6  10.5 999.0 99.0 99.00
2008 11 10 05 50 260  4.2  5.3  1.14  7.69  5.37 999 9999.0  10.6  10.5 999.0 99.0 99.00
2008 11 10 06 50 241  4.0  5.0  1.37  7.69  5.60 999 9999.0  10.5  10.5 999.0 99.0 99.00
2008 11 10 07 50 242  3.6  4.5  1.35  7.69  5.51 999 9999.0  10.5  10.5 999.0 99.0 99.00
2008 11 10 08 50 252  4.0  5.0  1.27  7.14  5.29 999 9999.0  10.3  10.5 999.0 99.0 99.00
2008 11 10 09 50 253  4.5  5.2  1.23  6.67  5.23 999 9999.0  10.3  10.5 999.0 99.0 99.00
2008 11 10 10 50 257  4.0  4.6  1.12 10.00  5.52 999 9999.0  10.2  10.4 999.0 99.0 99.00
2008 11 10 11 50 223  2.6  3.3  1.16  7.69  5.40 999 9999.0  10.2  10.3 999.0 99.0 99.00
2008 11 10 12 50 211  4.2  5.3  1.05  8.33  5.38 999 9999.0  10.4  10.4 999.0 99.0 99.00
2008 11 10 13 50 221  2.8  3.4  1.07  9.09  5.40 999 9999.0  10.3  10.4 999.0 99.0 99.00
2008 11 10 14 50 230  7.5 11.2  1.15  8.33  5.59 999 9999.0  10.1  10.5 999.0 99.0 99.00
2008 11 10 15 50 218  7.1  8.7  1.19  8.33  5.29 999 9999.0  10.2  10.5 999.0 99.0 99.00
2008 11 10 16 50 220  8.4 10.4  1.31  8.33  5.04 999 9999.0  10.2  10.5 999.0 99.0 99.00
2008 11 10 17 50 231  7.3  9.0  1.50  7.69  4.78 999 9999.0  10.2  10.5 999.0 99.0 99.00
2008 11 10 18 50 246  8.2  9.6  1.54  4.35  4.63 999 9999.0   9.8  10.5 999.0 99.0 99.00
2008 11 10 19 50 254  8.0  9.4  1.67  5.00  4.82 999 9999.0   9.8  10.5 999.0 99.0 99.00
2008 11 10 20 50 258  9.0 10.7  1.82  5.26  4.90 999 9999.0  10.1  10.3 999.0 99.0 99.00
2008 11 10 21 50 279  9.8 12.1  1.72  5.26  4.81 999 9999.0   9.6  10.3 999.0 99.0 99.00
2008 11 10 22 50 284 10.6 12.9  1.74  5.26  4.70 999 9999.0   9.3  10.3 999.0 99.0 99.00
2008 11 10 23 50 285 10.1 11.9  1.76  5.00  4.63 999 9999.0   8.6  10.2 999.0 99.0 99.00
2008 11 11 00 50 291  8.5  9.8  1.81  5.26  4.76 999 9999.0   8.3  10.2 999.0 99.0 99.00
2008 11 11 01 50 285  8.9 10.7  1.54  5.56  4.59 999 9999.0   8.2  10.2 999.0 99.0 99.00
2008 11 11 02 50 279 10.3 12.9  1.85  5.00  4.75 999 9999.0   7.5  10.2 999.0 99.0 99.00
2008 11 11 03 50 286 10.6 12.4  1.98  5.56  4.72 999 9999.0   7.1  10.2 999.0 99.0 99.00
2008 11 11 04 50 281 10.3 12.4  2.12  5.88  4.94 999 9999.0   6.7  10.2 999.0 99.0 99.00
2008 11 11 05 50 283  9.9 12.2  2.09  6.25  4.97 999 9999.0   6.7  10.2 999.0 99.0 99.00
2008 11 11 06 50 279  9.0 11.3  1.95  6.67  5.01 999 9999.0   6.5  10.2 999.0 99.0 99.00
2008 11 11 07 50 279  9.2 12.2  1.93  6.25  4.99 999 9999.0   6.3  10.2 999.0 99.0 99.00
2008 11 11 08 50 282  8.1  9.9  1.84  6.25  4.94 999 9999.0   6.1  10.2 999.0 99.0 99.00
2008 11 11 09 50 270  8.9 11.1  1.88  5.88  4.87 999 9999.0   6.2  10.2 999.0 99.0 99.00
2008 11 11 10 50 277 10.2 12.2  1.95  5.88  4.93 999 9999.0   6.2  10.2 999.0 99.0 99.00
2008 11 11 11 50 277  9.7 11.9  1.97  5.88  4.92 999 9999.0   6.2  10.2 999.0 99.0 99.00
2008 11 11 12 50 290  9.4 11.5  2.06  6.25  5.00 999 9999.0   6.3  10.0 999.0 99.0 99.00
2008 11 11 13 50 293 10.1 12.1  1.88  6.25  4.80 999 9999.0   6.2   9.8 999.0 99.0 99.00
2008 11 11 14 50 295  9.2 10.9  2.07  6.25  5.03 999 9999.0   6.0   9.8 999.0 99.0 99.00
2008 11 11 15 50 304  8.0 10.6  1.77  5.88  4.86 999 9999.0   5.9  10.0 999.0 99.0 99.00
2008 11 11 16 50 305  7.9  9.9  1.71  6.25  4.85 999 9999.0   6.0   9.9 999.0 99.0 99.00
2008 11 11 17 50 305  8.3 10.5  1.62  6.25  4.70 999 9999.0   6.0  10.1 999.0 99.0 99.00
2008 11 11 18 50 299  8.8 10.7  1.67  6.25  4.73 999 9999.0   6.3  10.2 999.0 99.0 99.00
2008 11 11 19 50 301  8.7 11.6  1.67  6.25  4.65 999 9999.0   6.5  10.1 999.0 99.0 99.00
2008 11 11 20 50 315  9.3 11.4  1.78  5.88  4.60 999 9999.0   6.4  10.0 999.0 99.0 99.00
2008 11 11 21 50 316  9.2 11.4  1.73  5.00  4.61 999 9999.0   6.2   9.9 999.0 99.0 99.00
2008 11 11 22 50 327  9.1 11.6  1.76  5.00  4.68 999 9999.0   5.9   9.8 999.0 99.0 99.00
2008 11 11 23 50 310  9.5 11.2  1.80  5.56  4.81 999 9999.0   5.9   9.8 999.0 99.0 99.00
2008 11 12 00 50 322  9.7 12.0  1.68  5.56  4.59 999 9999.0   5.9   9.8 999.0 99.0 99.00
2008 11 12 01 50 328  7.9 10.0  1.41  5.26  4.37 999 9999.0   5.8   9.7 999.0 99.0 99.00
2008 11 12 02 50 321  6.8  9.4  1.38  5.00  4.32 999 9999.0   5.8   9.7 999.0 99.0 99.00
2008 11 12 03 50 324  6.8  8.6  1.25  5.26  4.32 999 9999.0   5.6   9.8 999.0 99.0 99.00
2008 11 12 04 50 328  6.1  9.1  1.01  4.76  4.03 999 9999.0   5.5   9.8 999.0 99.0 99.00
2008 11 12 05 50 318  6.8  8.4  1.18  4.55  4.03 999 9999.0   5.3   9.7 999.0 99.0 99.00
2008 11 12 06 50 328  6.5  9.1  1.07  4.76  3.99 999 9999.0   5.3   9.7 999.0 99.0 99.00
2008 11 12 07 50 328  5.7  7.9  0.99  4.55  3.94 999 9999.0   5.2   9.7 999.0 99.0 99.00
2008 11 12 08 50 325  6.2  8.2  0.85  4.35  3.83 999 9999.0   5.3   9.7 999.0 99.0 99.00
2008 11 12 09 50 335  5.9  8.4  0.79  4.35  3.78 999 9999.0   5.2   9.7 999.0 99.0 99.00
2008 11 12 10 50 347  4.7  6.7  0.71  4.00  3.75 999 9999.0   5.1   9.7 999.0 99.0 99.00
2008 11 12 11 50 350  3.8  6.0  0.66  3.85  3.71 999 9999.0   5.2   9.7 999.0 99.0 99.00
2008 11 12 12 50 318  3.3  5.0  0.59  4.00  3.90 999 9999.0   5.0   9.8 999.0 99.0 99.00
2008 11 12 13 50 327  3.3  4.9  0.58  4.00  3.76 999 9999.0   5.1   9.8 999.0 99.0 99.00
2008 11 12 14 50 288  1.8  3.7  0.57  3.85  3.64 999 9999.0   5.1  10.1 999.0 99.0 99.00
2008 11 12 15 50 338  2.4  4.3  0.61  3.85  3.67 999 9999.0   5.2  10.2 999.0 99.0 99.00
2008 11 12 16 50 331  1.2  2.0  0.52  3.70  3.59 999 9999.0   5.2  10.2 999.0 99.0 99.00
2008 11 12 17 50  19  0.4  1.7  0.48  3.45  3.64 999 9999.0   5.3  10.2 999.0 99.0 99.00
2008 11 12 18 50  77  0.2  0.7  0.44  3.33  3.69 999 9999.0   5.5  10.2 999.0 99.0 99.00
2008 11 12 19 50 307  0.3  1.1  0.42  3.13  3.88 999 9999.0   5.5   9.8 999.0 99.0 99.00
2008 11 12 20 50 282  0.2  0.8  0.38  7.14  4.00 999 9999.0   5.5   9.8 999.0 99.0 99.00
2008 11 12 21 50   0  0.0  0.3  0.37  7.69  4.26 999 9999.0   5.5   9.8 999.0 99.0 99.00
2008 11 12 22 50 272  1.5  2.6  0.35  7.69  4.45 999 9999.0   5.6   9.8 999.0 99.0 99.00
2008 11 12 23 50 138  0.2  0.9  0.32  5.88  4.32 999 9999.0   5.6   9.8 999.0 99.0 99.00
2008 11 13 00 50   8  0.2  1.0  0.32  6.25  4.58 999 9999.0   5.6   9.8 999.0 99.0 99.00
2008 11 13 01 50 206  0.4  0.9  0.33  5.88  4.70 999 9999.0   5.8  10.2 999.0 99.0 99.00
2008 11 13 02 50   0  0.0  0.0  0.32 10.00  4.56 999 9999.0   5.7  10.2 999.0 99.0 99.00
2008 11 13 03 50 104  0.3  1.1  0.32  9.09  4.72 999 9999.0   5.8  10.2 999.0 99.0 99.00
2008 11 13 04 50  22  0.1  0.5  0.31  9.09  5.13 999 9999.0   5.8  10.2 999.0 99.0 99.00
2008 11 13 05 50 339  0.4  1.2  0.30  9.09  5.26 999 9999.0   5.9  10.2 999.0 99.0 99.00
2008 11 13 06 50 215  0.9  1.4  0.30  8.33  5.45 999 9999.0   5.9   9.8 999.0 99.0 99.00
2008 11 13 07 50 217  0.3  1.1  0.29  8.33  5.75 999 9999.0   5.9   9.8 999.0 99.0 99.00
2008 11 13 08 50 142  0.7  1.8  0.32  8.33  6.00 999 9999.0   5.9   9.8 999.0 99.0 99.00
2008 11 13 09 50 160  2.4  3.3  0.32  7.69  6.07 999 9999.0   6.2   9.8 999.0 99.0 99.00
2008 11 13 10 50 142  2.4  3.6  0.28  5.88  5.60 999 9999.0   6.3   9.8 999.0 99.0 99.00
2008 11 13 11 50 141  2.2  3.1  0.27 10.00  5.72 999 9999.0   6.6   9.8 999.0 99.0 99.00
2008 11 13 12 50 119  3.2  4.0  0.28  5.56  5.46 999 9999.0   6.7   9.8 999.0 99.0 99.00
2008 11 13 13 50 105  4.0  5.5  0.28  5.56  4.91 999 9999.0   6.7   9.8 999.0 99.0 99.00
2008 11 13 14 50 145  3.9  4.8  0.26  5.26  4.98 999 9999.0   7.1   9.8 999.0 99.0 99.00
2008 11 13 15 50 150  4.8  5.7  0.31 10.00  5.48 999 9999.0   7.7   9.8 999.0 99.0 99.00
2008 11 13 16 50 157  4.7  5.9  0.34  2.50  3.34 999 9999.0   7.7   9.8 999.0 99.0 99.00
2008 11 13 17 50 157  4.8  5.6  0.37  2.56  3.19 999 9999.0   7.6   9.8 999.0 99.0 99.00
2008 11 13 18 50 155  4.6  5.6  0.39  2.70  3.36 999 9999.0   7.5   9.8 999.0 99.0 99.00
2008 11 13 19 50 150  4.7  6.4  0.42  2.86  3.35 999 9999.0   7.8   9.8 999.0 99.0 99.00
2008 11 13 20 50 141  5.6  7.0  0.50  2.86  3.16 999 9999.0   8.2   9.8 999.0 99.0 99.00
2008 11 13 21 50 135  7.9  9.8  0.65  2.94  3.16 999 9999.0   8.3   9.7 999.0 99.0 99.00
2008 11 13 22 50 139 10.4 12.7  0.84  3.57  3.35 999 9999.0   8.7   9.7 999.0 99.0 99.00
2008 11 13 23 50 140  8.5 10.2  0.97  4.00  3.55 999 9999.0   9.4   9.7 999.0 99.0 99.00
2008 11 14 00 50 151  9.6 11.4  1.22  4.17  3.88 999 9999.0   9.8   9.7 999.0 99.0 99.00
2008 11 14 01 50 145  9.6 11.4  1.40  5.00  4.11 999 9999.0  10.1   9.8 999.0 99.0 99.00
