#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 07 01 23 00 999  6.0  6.8  0.73  7.69  4.57 999 1014.1  15.7  14.5  11.8 99.0 99.00
2007 07 02 00 00 999  6.3  7.4  0.74  8.33  4.52 999 1014.3  15.7  14.5  12.3 99.0 99.00
2007 07 02 01 00 999  5.7  6.6  0.78  7.14  4.68 999 1014.9  15.6  14.4  12.0 99.0 99.00
2007 07 02 02 00 999  7.3  9.6  0.72  6.25  4.59 999 1015.1  15.7  14.4  12.1 99.0 99.00
2007 07 02 03 00 999  4.9  5.8  0.68  9.09  4.37 999 1015.0  15.7  14.4  10.0 99.0 99.00
2007 07 02 04 00 999  6.5  8.0  0.70 16.67  4.53 999 1015.0  15.2  14.1  11.0 99.0 99.00
2007 07 02 05 00 999  6.9  8.4  0.67 10.00  4.02 999 1014.9  14.9  14.1  10.5 99.0 99.00
2007 07 02 06 00 999  6.0  7.0  0.77  3.70  3.99 999 1015.0  14.5  13.7  10.6 99.0 99.00
2007 07 02 07 00 999  6.4  7.4  0.75  3.70  3.79 999 1015.0  14.5  13.4  10.5 99.0 99.00
2007 07 02 08 00 999  6.4  7.8  0.83  3.85  4.10 999 1015.0  14.4  13.4  10.6 99.0 99.00
2007 07 02 09 00 999  6.4  7.4  0.83  4.17  4.15 999 1015.3  14.1  13.4  10.6 99.0 99.00
2007 07 02 10 00 999  7.4  8.9  0.77  8.33  4.00 999 1015.8  14.1  13.4   9.9 99.0 99.00
2007 07 02 11 00 999  6.5  7.9  0.86  8.33  4.13 999 1016.5  14.1  13.4   9.7 99.0 99.00
2007 07 02 12 00 999  6.5  7.8  0.85  9.09  4.21 999 1016.6  14.1  13.4   9.8 99.0 99.00
2007 07 02 13 00 999  5.8  7.0  0.83  8.33  4.31 999 1016.6  14.1  13.4  10.3 99.0 99.00
2007 07 02 14 00 999  4.8  5.8  0.85  3.57  4.23 999 1016.6  13.9  13.6  10.6 99.0 99.00
2007 07 02 15 00 999  5.9  6.8  0.86  3.85  4.32 999 1016.5  14.1  13.7  10.6 99.0 99.00
2007 07 02 16 00 999  4.6  5.7  0.84  4.17  4.39 999 1016.6  14.4  13.7  10.8 99.0 99.00
2007 07 02 17 00 999  4.5  5.1  0.83  4.17  4.43 999 1016.6  14.5  14.1  11.4 99.0 99.00
2007 07 02 18 00 999  3.8  4.7  0.70  4.00  4.32 999 1016.4  14.9  14.2  11.9 99.0 99.00
2007 07 02 19 00 999  4.9  5.8  0.70  9.09  4.71 999 1016.0  15.3  14.4  11.9 99.0 99.00
2007 07 02 20 00 999  6.2  7.1  0.67  8.33  4.48 999 1015.9  15.6  14.4  12.4 99.0 99.00
2007 07 02 21 00 999  5.3  6.1  0.66 16.67  4.14 999 1015.9  15.7  14.4  12.0 99.0 99.00
2007 07 02 22 00 999  5.4  6.2  0.68  8.33  4.13 999 1015.9  15.9  14.4  12.3 99.0 99.00
2007 07 02 23 00 999  5.6  6.6  0.65  7.69  4.22 999 1016.4  15.9  14.4  12.0 99.0 99.00
2007 07 03 00 00 999  5.5  6.2  0.67  7.69  4.30 999 1016.6  15.8  14.4  12.2 99.0 99.00
2007 07 03 01 00 999  6.2  7.1  0.62  7.69  4.14 999 1017.2  15.7  14.4  12.4 99.0 99.00
2007 07 03 02 00 999  5.3  6.4  0.65  7.14  4.34 999 1017.8  15.7  14.5  12.6 99.0 99.00
2007 07 03 03 00 999  5.7  6.8  0.59 14.29  4.35 999 1017.5  15.8  14.4  12.3 99.0 99.00
2007 07 03 04 00 999  5.0  5.8  0.62  7.14  4.09 999 1017.9  15.3  14.2  12.1 99.0 99.00
2007 07 03 05 00 999  1.3  2.0  0.60 14.29  4.86 999 1017.8  14.5  14.1  12.0 99.0 99.00
2007 07 03 06 00 999  5.0  6.1  0.55 14.29  5.00 999 1017.4  14.9  14.1  11.3 99.0 99.00
2007 07 03 07 00 999  4.6  5.4  0.52 14.29  4.31 999 1017.5  14.5  14.1  10.8 99.0 99.00
2007 07 03 08 00 999  4.9  5.9  0.53 14.29  4.40 999 1017.8  14.2  13.7  11.0 99.0 99.00
2007 07 03 09 00 999  4.3  5.2  0.59 14.29  4.62 999 1018.1  14.1  13.6  11.3 99.0 99.00
2007 07 03 10 00 999  4.2  4.9  0.56 10.00  4.45 999 1018.9  14.1  13.4  10.9 99.0 99.00
2007 07 03 11 00 999  4.1  5.2  0.67  3.70  4.11 999 1019.6  14.1  13.4  11.0 99.0 99.00
2007 07 03 12 00 999  4.4  5.6  0.66  9.09  4.41 999 1019.7  14.1  13.7  10.6 99.0 99.00
2007 07 03 13 00 999  4.3  4.9  0.58  7.69  4.42 999 1020.3  14.1  14.1  10.9 99.0 99.00
2007 07 03 14 00 999  3.7  4.2  0.63  8.33  4.52 999 1020.4  14.1  14.2  10.6 99.0 99.00
2007 07 03 15 00 999  3.4  3.9  0.59 14.29  4.78 999 1020.5  14.1  14.4  11.0 99.0 99.00
2007 07 03 16 00 999  3.1  3.6  0.54 14.29  4.62 999 1020.5  14.2  14.5  10.6 99.0 99.00
2007 07 03 17 00 999  1.4  1.7  0.49 14.29  4.77 999 1020.4  14.4  14.5  10.6 99.0 99.00
2007 07 03 19 00 999  0.7  1.1  0.46 14.29  5.74 999 1020.3  15.6  15.1  10.8 99.0 99.00
2007 07 03 20 00 999  3.2  3.8  0.43 14.29  5.75 999 1019.8  15.5  15.2  11.3 99.0 99.00
2007 07 03 21 00 999  4.5  5.3  0.47 14.29  5.97 999 1019.7  15.7  15.2  11.7 99.0 99.00
2007 07 03 22 00 999  4.7  5.4  0.45 14.29  6.96 999 1019.8  16.0  14.9  12.0 99.0 99.00
2007 07 03 23 00 999  4.8  5.4  0.50 14.29  6.66 999 1020.3  16.0  14.9  12.1 99.0 99.00
2007 07 04 00 00 999  5.0  5.8  0.46 14.29  5.62 999 1020.4  15.9  15.2  13.2 99.0 99.00
2007 07 04 01 00 999  4.5  5.3  0.47 14.29  5.11 999 1020.5  15.7  15.6  13.6 99.0 99.00
2007 07 04 02 00 999  5.6  6.6  0.49 14.29  5.22 999 1021.1  15.7  15.3  13.8 99.0 99.00
2007 07 04 03 00 999  5.9  6.6  0.46 14.29  4.19 999 1021.2  15.7  15.2  13.9 99.0 99.00
2007 07 04 04 00 999  4.6  5.2  0.55 14.29  4.47 999 1020.7  15.9  15.2  13.5 99.0 99.00
2007 07 04 05 00 999  4.6  5.2  0.56 14.29  5.08 999 1020.4  16.0  15.2  13.2 99.0 99.00
2007 07 04 06 00 999  5.0  5.6  0.52 14.29  4.70 999 1020.2  16.0  15.0  13.8 99.0 99.00
2007 07 04 07 00 999  5.1  5.7  0.52 12.50  4.37 999 1020.2  16.4  14.9  13.5 99.0 99.00
2007 07 04 08 00 999  4.9  5.6  0.51 14.29  4.20 999 1019.9  16.0  14.9  13.5 99.0 99.00
2007 07 04 09 00 999  4.0  4.5  0.49 14.29  4.13 999 1020.5  15.9  14.9  14.2 99.0 99.00
2007 07 04 10 00 999  4.2  4.8  0.53 16.67  4.38 999 1020.8  15.9  14.9  14.5 99.0 99.00
2007 07 04 11 00 999  3.8  4.3  0.52 16.67  4.98 999 1020.6  16.0  14.9  14.4 99.0 99.00
2007 07 04 12 00 999  4.6  5.3  0.55 14.29  4.80 999 1021.1  15.6  14.9  14.3 99.0 99.00
2007 07 04 13 00 999  4.9  5.6  0.53 14.29  4.55 999 1021.0  15.7  15.2  14.5 99.0 99.00
2007 07 04 14 00 999  5.3  6.1  0.49 14.29  4.35 999 1021.0  15.9  15.3  14.8 99.0 99.00
2007 07 04 15 00 999  6.2  7.4  0.48 14.29  4.21 999 1020.6  16.0  15.6  14.7 99.0 99.00
2007 07 04 16 00 999  6.3  7.1  0.52 14.29  3.91 999 1020.4  16.0  15.7  14.8 99.0 99.00
2007 07 04 17 00 999  7.2  8.4  0.63 14.29  4.24 999 1020.1  16.4  15.9  15.1 99.0 99.00
2007 07 04 18 00 999  8.1  9.3  0.66  3.33  3.51 999 1019.8  16.4  15.9  15.4 99.0 99.00
2007 07 04 19 00 999  8.6  9.8  0.84  3.33  3.58 999 1019.7  16.7  16.0  15.2 99.0 99.00
2007 07 04 20 00 999  8.7 10.0  1.00  3.70  3.65 999 1019.4  17.2  16.0  14.9 99.0 99.00
2007 07 04 21 00 999  9.0 10.7  1.11  4.17  3.87 999 1019.0  17.2  16.0  14.8 99.0 99.00
2007 07 04 22 00 999  8.4 10.0  1.28  4.76  4.20 999 1019.0  16.8  16.0  14.5 99.0 99.00
2007 07 04 23 00 999  8.4  9.4  1.14  5.00  4.10 999 1019.0  16.8  16.0  14.5 99.0 99.00
2007 07 05 00 00 999  8.2  9.5  1.11  5.00  4.05 999 1019.2  16.7  15.9  14.3 99.0 99.00
2007 07 05 01 00 999  8.3 10.7  1.08  5.00  4.08 999 1019.5  16.7  15.9  14.6 99.0 99.00
2007 07 05 02 00 999  6.7  7.8  1.08  4.35  4.09 999 1019.7  16.4  15.7  14.9 99.0 99.00
2007 07 05 03 00 999  7.8  9.5  1.10  4.76  4.17 999 1019.5  16.5  15.7  14.7 99.0 99.00
2007 07 05 04 00 999  8.0  9.4  1.13  4.76  4.10 999 1018.5  16.0  15.7  14.7 99.0 99.00
2007 07 05 05 00 999  8.6 10.1  1.12  5.26  4.13 999 1017.6  16.0  15.7  14.8 99.0 99.00
2007 07 05 06 00 999  8.6 10.0  1.14  4.76  4.08 999 1016.7  15.9  15.7  15.3 99.0 99.00
2007 07 05 07 00 999  8.8 10.5  1.13  4.76  4.13 999 1015.9  15.9  15.7  15.5 99.0 99.00
2007 07 05 08 00 999 11.6 14.2  1.34  4.55  4.12 999 1014.6  16.4  15.7  15.7 99.0 99.00
2007 07 05 09 00 999 11.1 13.7  1.61  5.26  4.33 999 1013.8  16.0  15.7  15.3 99.0 99.00
2007 07 05 10 00 999 11.6 14.2  1.96  5.88  4.64 999 1013.2  16.0  15.6  15.3 99.0 99.00
2007 07 05 11 00 999 12.2 14.8  2.20  5.88  4.77 999 1012.6  16.0  15.3  15.3 99.0 99.00
2007 07 05 12 00 999  9.9 11.7  2.21  6.25  4.94 999 1012.0  16.0  15.3  15.3 99.0 99.00
2007 07 05 13 00 999 10.5 13.0  2.27  6.25  5.00 999 1011.7  16.5  15.2  15.7 99.0 99.00
2007 07 05 14 00 999  8.0  9.4  2.35  7.14  5.39 999 1011.5  16.0  15.2  15.8 99.0 99.00
2007 07 05 15 00 999  8.5  9.8  1.99  7.14  5.25 999 1011.2  16.0  15.2  15.5 99.0 99.00
2007 07 05 16 00 999  7.9  9.1  2.00  7.14  5.30 999 1011.1  16.0  15.3  15.5 99.0 99.00
2007 07 05 17 00 999  7.0  7.9  1.87  7.14  5.40 999 1010.7  16.0  15.3  15.7 99.0 99.00
2007 07 05 18 00 999  5.5  6.3  1.80  7.14  5.37 999 1010.4  16.0  15.2  15.6 99.0 99.00
2007 07 05 19 00 999  6.0  6.8  1.75  7.69  5.55 999 1010.4  16.4  15.2  15.8 99.0 99.00
2007 07 05 20 00 999  6.1  7.1  1.66  7.14  5.50 999 1010.5  16.5  14.9  16.0 99.0 99.00
2007 07 05 21 00 999  6.4  7.2  1.52  7.69  5.41 999 1010.1  16.5  14.9  15.7 99.0 99.00
2007 07 05 22 00 999  6.2  7.6  1.66  7.69  5.51 999 1009.9  16.5  14.8  15.9 99.0 99.00
2007 07 05 23 00 999  6.9  8.4  1.50  7.14  5.23 999 1009.6  16.5  14.8  15.7 99.0 99.00
2007 07 06 00 00 999  7.0  8.2  1.63  7.69  5.36 999 1010.1  16.4  14.9  16.0 99.0 99.00
2007 07 06 01 00 999  8.7 10.2  1.63  7.14  5.04 999 1009.7  16.7  15.2  16.3 99.0 99.00
2007 07 06 02 00 999  8.6  9.9  1.67  6.67  4.86 999 1009.3  16.6  15.2  16.3 99.0 99.00
2007 07 06 03 00 999  7.0  8.3  1.69  6.67  4.81 999 1009.5  16.4  15.3  16.2 99.0 99.00
2007 07 06 04 00 999  7.0  8.0  1.65  7.69  4.78 999 1008.9  16.4  15.2  16.3 99.0 99.00
2007 07 06 05 00 999  6.7  7.8  1.68  6.25  4.95 999 1008.6  16.0  15.2  15.9 99.0 99.00
2007 07 06 06 00 999  7.9  9.2  1.66  7.14  4.94 999 1008.6  16.4  14.9  16.3 99.0 99.00
2007 07 06 07 00 999  4.9  6.0  1.73  7.14  5.17 999 1007.3  16.1  14.9  15.9 99.0 99.00
2007 07 06 08 00 999  5.7  6.5  1.60  6.67  5.37 999 1007.0  15.7  14.8  15.6 99.0 99.00
2007 07 06 09 00 999  4.8  5.5  1.42  6.67  5.18 999 1006.7  15.9  14.8  15.8 99.0 99.00
2007 07 06 10 00 999  3.8  4.3  1.30  7.69  5.34 999 1007.1  15.7  14.8  15.6 99.0 99.00
2007 07 06 11 00 999  2.0  3.2  1.34  7.69  5.60 999 1007.7  15.7  14.8  15.6 99.0 99.00
2007 07 06 12 00 999  4.4  5.3  1.43  7.69  5.89 999 1007.2  15.9  14.9  15.8 99.0 99.00
2007 07 06 13 00 999  2.5  3.4  1.25  7.69  5.75 999 1007.3  15.3  14.9  15.1 99.0 99.00
2007 07 06 14 00 999  3.1  3.8  1.35  7.69  6.04 999 1007.2  15.6  15.2  15.5 99.0 99.00
2007 07 06 15 00 999  1.4  1.9  1.34  7.14  5.84 999 1007.2  15.6  15.3  15.4 99.0 99.00
2007 07 06 16 00 999  2.8  3.5  1.38  7.14  5.88 999 1007.2  15.2  15.6  15.0 99.0 99.00
2007 07 06 17 00 999  0.4  0.9  1.31  7.69  5.77 999 1006.6  15.6  15.6  15.4 99.0 99.00
2007 07 06 18 00 999  1.5  2.0  1.22  7.14  5.56 999 1006.1  15.7  16.0  15.5 99.0 99.00
2007 07 06 19 00 999  2.2  2.7  1.16  7.69  5.53 999 1005.7  15.6  16.0  15.4 99.0 99.00
2007 07 06 20 00 999  2.1  2.6  1.08  7.69  5.28 999 1005.1  15.2  16.4  15.0 99.0 99.00
2007 07 06 21 00 999  2.1  3.3  1.07  7.69  5.44 999 1005.8  15.2  16.5  15.0 99.0 99.00
2007 07 06 22 00 999  5.2  6.3  1.01  7.69  5.58 999 1005.8  15.6  16.0  15.5 99.0 99.00
2007 07 06 23 00 999  2.0  2.7  1.17  7.14  5.88 999 1005.7  15.3  15.6  15.1 99.0 99.00
2007 07 07 00 00 999  2.5  3.2  1.26  7.69  6.39 999 1005.8  15.2  15.6  15.1 99.0 99.00
2007 07 07 01 00 999  3.6  4.6  1.37  8.33  6.47 999 1006.2  15.2  15.7  15.0 99.0 99.00
2007 07 07 02 00 999  5.0  5.9  1.41  8.33  6.61 999 1006.5  15.2  15.7  15.0 99.0 99.00
2007 07 07 03 00 999  4.7  5.4  1.41  8.33  6.77 999 1006.5  15.6  15.7  15.5 99.0 99.00
2007 07 07 04 00 999  6.7  7.9  1.17  8.33  6.22 999 1006.4  16.4  15.6  15.6 99.0 99.00
2007 07 07 05 00 999  6.8  7.9  1.27  7.69  5.61 999 1006.3  16.5  15.3  15.5 99.0 99.00
2007 07 07 06 00 999  6.1  7.1  1.07  8.33  5.09 999 1005.8  16.6  15.6  15.6 99.0 99.00
2007 07 07 07 00 999  5.8  7.0  1.06  9.09  5.10 999 1005.9  16.4  15.3  15.1 99.0 99.00
2007 07 07 08 00 999  5.7  6.6  0.96  8.33  4.61 999 1006.2  16.4  15.2  14.8 99.0 99.00
2007 07 07 09 00 999  5.8  6.6  0.97  8.33  4.94 999 1006.9  16.0  14.9  14.5 99.0 99.00
2007 07 07 10 00 999  4.7  5.7  0.96  9.09  5.09 999 1007.4  16.0  14.9  14.2 99.0 99.00
2007 07 07 11 00 999  3.6  4.5  0.86  8.33  5.28 999 1007.9  16.0  15.3  14.1 99.0 99.00
2007 07 07 12 00 999  5.1  6.0  0.94  8.33  5.74 999 1008.5  15.9  15.2  14.5 99.0 99.00
2007 07 07 13 00 999  4.7  5.6  1.02  7.69  5.78 999 1008.6  16.0  15.2  14.2 99.0 99.00
2007 07 07 14 00 999  4.9  5.9  1.03  7.69  5.67 999 1008.9  16.0  15.3  13.9 99.0 99.00
2007 07 07 15 00 999  4.1  4.7  1.10  7.69  5.77 999 1009.4  16.0  15.6  13.5 99.0 99.00
2007 07 07 16 00 999  2.2  2.8  1.12  7.14  5.71 999 1009.1  16.4  15.7  13.7 99.0 99.00
2007 07 07 17 00 999  4.1  4.8  1.19  7.69  5.94 999 1008.8  16.2  16.0  14.7 99.0 99.00
2007 07 07 18 00 999  3.9  4.5  1.16  7.69  6.00 999 1009.1  16.5  16.0  14.5 99.0 99.00
2007 07 07 19 00 999  2.3  2.7  1.04  7.69  5.62 999 1008.6  16.7  16.4  14.9 99.0 99.00
2007 07 07 20 00 999  3.4  3.9  0.89  7.69  5.30 999 1007.7  17.2  16.4  15.1 99.0 99.00
2007 07 07 21 00 999  4.2  4.7  0.92  8.33  5.57 999 1007.1  16.8  16.3  14.9 99.0 99.00
2007 07 07 22 00 999  6.7  8.0  0.81  8.33  5.52 999 1006.5  16.7  16.0  14.8 99.0 99.00
2007 07 07 23 00 999  2.7  4.4  0.83  8.33  4.47 999 1007.3  16.6  15.6  14.9 99.0 99.00
2007 07 08 00 00 999  4.1  5.2  0.77  8.33  5.20 999 1007.3  17.9  15.7  14.8 99.0 99.00
2007 07 08 01 00 999  2.8  3.1  0.83  7.69  4.78 999 1006.6  16.7  15.3  15.4 99.0 99.00
2007 07 08 02 00 999  3.5  4.2  0.93  7.69  5.17 999 1007.1  16.5  15.7  15.4 99.0 99.00
2007 07 08 03 00 999  4.5  5.7  0.83  7.14  5.36 999 1007.1  16.7  15.6  15.4 99.0 99.00
2007 07 08 04 00 999  6.3  7.2  0.91  7.14  5.14 999 1007.3  17.5  15.6  14.9 99.0 99.00
2007 07 08 05 00 999  6.1  7.4  0.95  6.67  4.82 999 1007.0  17.2  15.7  15.4 99.0 99.00
2007 07 08 06 00 999  5.1  6.3  0.93  6.67  4.85 999 1006.5  17.0  15.7  15.0 99.0 99.00
2007 07 08 07 00 999  4.8  5.4  0.88  6.67  4.90 999 1006.4  16.5  15.6  15.2 99.0 99.00
2007 07 08 08 00 999  4.1  5.0  0.84  7.14  4.82 999 1006.3  16.4  15.6  15.3 99.0 99.00
2007 07 08 09 00 999  2.9  3.7  0.77  7.14  4.78 999 1005.9  16.0  15.2  15.1 99.0 99.00
2007 07 08 10 00 999  3.3  3.7  0.78  7.14  5.14 999 1005.9  15.9  15.3  15.3 99.0 99.00
2007 07 08 11 00 999  4.2  4.8  0.71  7.14  4.79 999 1006.3  16.0  15.6  15.1 99.0 99.00
2007 07 08 12 00 999  3.1  4.1  0.72  7.14  4.85 999 1006.3  16.4  15.6  15.3 99.0 99.00
2007 07 08 13 00 999  2.8  3.3  0.71  7.14  4.98 999 1006.4  16.2  15.6  15.1 99.0 99.00
2007 07 08 14 00 999  1.8  2.1  0.71  7.14  4.93 999 1006.3  16.4  15.6  15.2 99.0 99.00
2007 07 08 15 00 999  2.0  2.6  0.71  6.25  5.11 999 1006.2  16.6  15.7  15.3 99.0 99.00
2007 07 08 16 00 999  0.0  0.3  0.67  6.67  5.13 999 1006.0  16.4  15.7  15.3 99.0 99.00
2007 07 08 17 00 999  0.2  1.3  0.68  5.88  5.27 999 1006.2  16.5  15.9  15.1 99.0 99.00
2007 07 08 18 00 999  0.0  0.5  0.66  6.25  5.18 999 1006.5  16.7  15.7  15.9 99.0 99.00
2007 07 08 19 00 999  2.9  3.7  0.68  6.25  5.34 999 1006.8  16.8  15.6  15.7 99.0 99.00
2007 07 08 20 00 999  0.0  0.0  0.65  6.25  5.59 999 1006.9  16.1  15.6  15.5 99.0 99.00
2007 07 08 21 00 999  2.6  3.3  0.60  6.25  5.39 999 1007.1  16.0  15.7  15.5 99.0 99.00
2007 07 08 22 00 999  0.0  0.0  0.56  7.14  5.65 999 1007.1  15.6  15.6  14.7 99.0 99.00
2007 07 08 23 00 999  0.0  0.0  0.52  7.69  5.56 999 1008.1  15.7  15.9  14.9 99.0 99.00
2007 07 09 00 00 999  4.3  5.1  0.55  7.69  5.83 999 1008.6  15.6  15.7  15.0 99.0 99.00
2007 07 09 01 00 999  3.9  4.8  0.52  7.69  5.89 999 1009.4  15.6  15.7  15.0 99.0 99.00
2007 07 09 02 00 999  2.9  3.4  0.54  7.69  5.79 999 1010.2  15.6  15.6  15.1 99.0 99.00
2007 07 09 03 00 999  2.3  3.1  0.57  7.14  5.58 999 1010.9  15.6  15.6  15.1 99.0 99.00
2007 07 09 04 00 999  2.7  3.7  0.65  6.67  5.55 999 1011.2  15.7  15.3  15.3 99.0 99.00
2007 07 09 05 00 999  0.6  1.2  0.72  6.25  5.45 999 1011.2  15.6  15.6  15.3 99.0 99.00
2007 07 09 06 00 999  0.5  1.0  0.75  5.56  5.25 999 1011.9  15.3  15.3  15.0 99.0 99.00
2007 07 09 07 00 999  0.0  0.0  0.79  5.88  5.14 999 1011.9  15.3  15.3  15.0 99.0 99.00
2007 07 09 08 00 999  0.0  0.0  0.76  5.56  5.11 999 1011.8  15.2  15.2  15.0 99.0 99.00
2007 07 09 09 00 999  0.0  0.0  0.76  5.26  5.07 999 1012.7  14.9  15.2  14.8 99.0 99.00
2007 07 09 10 00 999  2.2  2.8  0.74  6.25  5.27 999 1012.6  15.2  15.2  14.7 99.0 99.00
2007 07 09 11 00 999  1.5  2.2  0.69  5.56  5.38 999 1013.5  15.0  15.2  14.7 99.0 99.00
2007 07 09 12 00 999  2.6  3.2  0.66  5.56  5.32 999 1013.9  15.2  15.2  14.5 99.0 99.00
2007 07 09 13 00 999  4.4  4.9  0.59  5.56  5.57 999 1014.0  14.9  15.3  14.4 99.0 99.00
2007 07 09 14 00 999  2.6  3.3  0.56  5.56  5.91 999 1014.8  15.2  15.3  14.6 99.0 99.00
2007 07 09 15 00 999  3.2  3.9  0.57  5.88  5.77 999 1014.8  15.3  15.5  14.4 99.0 99.00
2007 07 09 16 00 999  8.5 11.8  0.57  7.14  5.78 999 1012.6  15.3  15.6  14.4 99.0 99.00
2007 07 09 17 00 999  6.6  8.0  0.78  7.14  4.10 999 1013.2  15.9  15.6  14.0 99.0 99.00
2007 07 09 18 00 999  5.6  6.8  0.79  5.00  4.09 999 1013.3  15.9  15.7  13.0 99.0 99.00
2007 07 09 19 00 999  5.7  7.0  0.84  5.56  4.17 999 1012.9  15.7  15.9  13.3 99.0 99.00
2007 07 09 20 00 999  7.6  9.4  0.89  6.25  4.06 999 1012.2  14.9  15.9  13.8 99.0 99.00
2007 07 09 21 00 999  7.7  9.2  0.92  5.56  4.07 999 1012.6  14.7  15.7  14.2 99.0 99.00
2007 07 09 22 00 999  7.1  8.9  1.16  3.70  4.05 999 1012.2  14.6  15.7  14.2 99.0 99.00
2007 07 09 23 00 999  7.3 10.1  1.19  3.85  4.14 999 1012.1  14.5  15.7  14.2 99.0 99.00
2007 07 10 00 00 999  8.1  9.7  1.26  5.26  4.20 999 1011.8  14.8  15.7  14.5 99.0 99.00
2007 07 10 01 00 999  7.6  9.1  1.19  5.00  4.17 999 1011.8  14.9  15.7  14.7 99.0 99.00
2007 07 10 02 00 999  5.5  6.5  1.10  4.76  4.28 999 1012.7  14.8  15.6  14.7 99.0 99.00
2007 07 10 03 00 999  5.0  6.8  1.05  4.76  4.50 999 1011.9  14.9  15.7  14.8 99.0 99.00
2007 07 10 04 00 999  2.8  3.8  1.04  5.26  4.47 999 1012.8  15.2  15.9  15.0 99.0 99.00
2007 07 10 05 00 999  0.1  0.7  0.93  5.26  4.86 999 1013.3  14.9  15.7  14.7 99.0 99.00
2007 07 10 06 00 999  4.0  6.2  0.90  4.55  4.90 999 1012.4  14.7  15.9  14.6 99.0 99.00
2007 07 10 07 00 999  2.0  3.7  0.86  7.14  5.07 999 1011.2  14.8  15.7  14.7 99.0 99.00
2007 07 10 08 00 999  1.0  1.8  0.84  6.67  4.92 999 1012.6  14.2  15.7  14.0 99.0 99.00
2007 07 10 09 00 999  0.0  0.0  0.83  7.69  5.01 999 1012.6  14.5  15.7  14.3 99.0 99.00
2007 07 10 10 00 999  0.2  1.4  0.79  5.56  4.75 999 1012.7  14.9  15.7  14.7 99.0 99.00
2007 07 10 11 00 999  0.8  1.7  0.74  4.35  4.74 999 1013.6  14.5  15.7  14.4 99.0 99.00
2007 07 10 12 00 999  0.0  0.1  0.81  8.33  4.88 999 1014.3  14.8  15.7  14.6 99.0 99.00
2007 07 10 13 00 999  1.2  2.1  0.78  8.33  4.83 999 1014.4  14.9  15.8  14.7 99.0 99.00
2007 07 10 14 00 999  1.2  2.9  0.77  8.33  5.07 999 1014.9  14.4  15.9  14.2 99.0 99.00
2007 07 10 15 00 999  1.4  2.2  0.83  8.33  5.18 999 1015.6  14.1  16.0  13.9 99.0 99.00
2007 07 10 16 00 999  1.0  2.0  0.89  8.33  5.20 999 1015.3  14.1  16.0  14.0 99.0 99.00
2007 07 10 17 00 999  2.3  3.2  0.98  8.33  5.52 999 1015.3  14.1  16.0  14.0 99.0 99.00
2007 07 10 18 00 999  3.1  3.6  1.04  8.33  5.54 999 1015.0  13.6  16.4  13.3 99.0 99.00
2007 07 10 19 00 999  2.2  2.9  0.94  8.33  5.53 999 1014.7  13.8  16.5  13.0 99.0 99.00
2007 07 10 20 00 999  3.7  4.2  0.93  9.09  5.64 999 1014.4  14.6  16.7  13.6 99.0 99.00
2007 07 10 21 00 999  4.6 99.0 99.00 99.00 99.00 999 1014.2  14.8  16.7  14.0 99.0 99.00
2007 07 10 22 00 999  3.7  4.4  0.81  9.09  5.37 999 1013.5  15.2  16.4  14.4 99.0 99.00
2007 07 10 23 00 999  3.3  4.1  0.76  9.09  5.48 999 1013.6  15.3  16.4  14.4 99.0 99.00
2007 07 11 00 00 999  2.9  3.4  0.70  8.33  5.70 999 1013.2  15.6  16.4  15.0 99.0 99.00
2007 07 11 01 00 999  3.8  4.8  0.68  9.09  5.84 999 1014.1  15.9  16.2  15.3 99.0 99.00
2007 07 11 02 00 999  2.4  3.3  0.63  8.33  5.94 999 1013.7  15.7  16.0  15.5 99.0 99.00
2007 07 11 03 00 999  3.6  4.7  0.60  8.33  5.92 999 1013.4  16.0  16.4  15.8 99.0 99.00
2007 07 11 04 00 999  4.7  5.4  0.67  8.33  5.67 999 1013.4  15.7  16.0  15.6 99.0 99.00
2007 07 11 05 00 999  5.5  6.4  0.72  7.69  5.25 999 1012.8  16.7  16.4  16.6 99.0 99.00
2007 07 11 06 00 999  5.6  6.6  0.84  7.69  4.66 999 1012.7  16.7  16.4  16.6 99.0 99.00
2007 07 11 07 00 999  6.7  7.6  0.89  7.69  4.62 999 1012.6  17.5  16.4  17.4 99.0 99.00
2007 07 11 08 00 999  6.9  8.3  0.94  6.67  4.52 999 1012.1  17.5  16.1  17.4 99.0 99.00
2007 07 11 09 00 999  6.3  7.4  0.93  7.69  4.73 999 1011.9  16.0  16.0  15.9 99.0 99.00
2007 07 11 10 00 999  6.7  7.4  0.92  6.67  4.55 999 1011.7  16.5  16.0  16.4 99.0 99.00
2007 07 11 11 00 999  6.7  7.9  0.89  6.25  4.22 999 1011.4  16.4  16.0  16.3 99.0 99.00
2007 07 11 12 00 999  7.1  8.0  0.98  3.57  3.90 999 1011.4  16.4  15.9  16.3 99.0 99.00
2007 07 11 13 00 999  6.3  7.4  0.88  4.35  3.99 999 1011.2  16.0  15.8  15.9 99.0 99.00
2007 07 11 14 00 999  6.2  7.1  0.78  7.69  4.06 999 1011.1  15.8  15.6  15.7 99.0 99.00
